Project,BugID,Filename,Path,Method name,,Exception,Label,,Exception,,Filename,,Method name
JDT,62425,FindStringsToExternalizeAction.java,org.eclipse.jdt.ui.actions.FindStringsToExternalizeAction$NonNLSListDialog,openWizard,,NullPointerException,,,,,,,
JDT,62425,FindStringsToExternalizeAction.java,org.eclipse.jdt.ui.actions.FindStringsToExternalizeAction$NonNLSListDialog,buttonPressed,,NullPointerException,,,,,,,
JDT,62425,FindStringsToExternalizeAction.java,org.eclipse.jdt.ui.actions.FindStringsToExternalizeAction,showResults,,NullPointerException,,,,,,,
JDT,62425,FindStringsToExternalizeAction.java,org.eclipse.jdt.ui.actions.FindStringsToExternalizeAction,run,,NullPointerException,,,,,,,
JDT,62425,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,dispatchRun,,NullPointerException,,,,,,,
JDT,62425,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,run,,NullPointerException,,,,,,,
JDT,62425,Action.java,org.eclipse.jface.action.Action,runWithEvent,,NullPointerException,,,,,,,
JDT,62425,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,,NullPointerException,,,,,,,
JDT,62425,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$2,,NullPointerException,,,,,,,
JDT,62425,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$6,handleEvent,,NullPointerException,,,,,,,
JDT,62425,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,NullPointerException,,,,,,,
JDT,62425,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,NullPointerException,,,,,,,
JDT,62425,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,62425,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,62425,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,,NullPointerException,,,,,,,
JDT,62425,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,,NullPointerException,,,,,,,
JDT,62425,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,,NullPointerException,,,,,,,
JDT,62425,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,,
JDT,62425,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
JDT,62425,Main.java,org.eclipse.core.launcher.Main,basicRun,,NullPointerException,,,,,,,
JDT,62425,Main.java,org.eclipse.core.launcher.Main,run,,NullPointerException,,,,,,,
JDT,62425,Main.java,org.eclipse.core.launcher.Main,main,,NullPointerException,,,,,,,
JDT,62425,PropertyFileDocumentModel.java,org.eclipse.jdt.internal.corext.refactoring.nls.PropertyFileDocumentModel$KeyValuePairModell,unwindEscapeChars,,NullPointerException,,,,,,,
JDT,62425,PropertyFileDocumentModel.java,org.eclipse.jdt.internal.corext.refactoring.nls.PropertyFileDocumentModel$KeyValuePairModell,getEncodedText,,NullPointerException,,,,,,,
JDT,62425,PropertyFileDocumentModel.java,org.eclipse.jdt.internal.corext.refactoring.nls.PropertyFileDocumentModel,insert,,NullPointerException,,,,,,,
JDT,62425,NLSPropertyFileModifier.java,org.eclipse.jdt.internal.corext.refactoring.nls.NLSPropertyFileModifier,addInsertEdits,,NullPointerException,,,,,,,
JDT,62425,NLSPropertyFileModifier.java,org.eclipse.jdt.internal.corext.refactoring.nls.NLSPropertyFileModifier,addChanges,,NullPointerException,,,,,,,
JDT,62425,NLSPropertyFileModifier.java,org.eclipse.jdt.internal.corext.refactoring.nls.NLSPropertyFileModifier,create,,NullPointerException,,,,,,,
JDT,62425,NLSRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.nls.NLSRefactoring,createChange,,NullPointerException,,,,,,,
JDT,62425,CreateChangeOperation.java,org.eclipse.ltk.core.refactoring.CreateChangeOperation,run,,NullPointerException,,,,,,,
JDT,62425,Workspace.java,org.eclipse.core.internal.resources.Workspace,run,,NullPointerException,,,,,,,
JDT,62425,WorkbenchRunnableAdapter.java,org.eclipse.ltk.internal.ui.refactoring.WorkbenchRunnableAdapter,run,,NullPointerException,,,,,,,
JDT,62503,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,addFailure,,NoClassDefFoundError,,,,,,,
JDT,62503,TestResult.java,junit.framework.TestResult,addFailure,,NoClassDefFoundError,,,,,,,
JDT,62503,TestResult.java,junit.framework.TestResult,runProtected,,NoClassDefFoundError,,,,,,,
JDT,62503,TestResult.java,junit.framework.TestResult,run,,NoClassDefFoundError,,,,,,,
JDT,62503,TestCase.java,junit.framework.TestCase,run,,NoClassDefFoundError,,,,,,,
JDT,62503,TestSuite.java,junit.framework.TestSuite,runTest,,NoClassDefFoundError,,,,,,,
JDT,62503,TestSuite.java,junit.framework.TestSuite,run,,NoClassDefFoundError,,,,,,,
JDT,62503,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,runTests,,NoClassDefFoundError,,,,,,,
JDT,62503,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,run,,NoClassDefFoundError,,,,,,,
JDT,62503,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,main,,NoClassDefFoundError,,,,,,,
JDT,62508,Throwable.java,java.lang.Throwable,<init>,,NullPointerException,,,,,,,
JDT,62508,NullPointerException.java,java.lang.NullPointerException,<init>,,NullPointerException,,,,,,,
JDT,62508,StringTokenizer.java,java.util.StringTokenizer,<init>,,NullPointerException,,,,,,,
JDT,62508,ExternalizeWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.nls.ExternalizeWizardPage$NLSInputDialog,getTokens,,NullPointerException,,,,,,,
JDT,62508,ExternalizeWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.nls.ExternalizeWizardPage$NLSInputDialog,dialogFieldChanged,,NullPointerException,,,,,,,
JDT,62508,DialogField.java,org.eclipse.jdt.internal.ui.wizards.dialogfields.DialogField,dialogFieldChanged,,NullPointerException,,,,,,,
JDT,62508,StringDialogField.java,org.eclipse.jdt.internal.ui.wizards.dialogfields.StringDialogField,setText,,NullPointerException,,,,,,,
JDT,62508,ExternalizeWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.nls.ExternalizeWizardPage$NLSInputDialog,<init>,,NullPointerException,,,,,,,
JDT,62508,ExternalizeWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.nls.ExternalizeWizardPage,openEditButton,,NullPointerException,,,,,,,
JDT,62508,ExternalizeWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.nls.ExternalizeWizardPage,handleButtonPressed,,NullPointerException,,,,,,,
JDT,62508,ExternalizeWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.nls.ExternalizeWizardPage$10,widgetSelected,,NullPointerException,,,,,,,
JDT,62508,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,NullPointerException,,,,,,,
JDT,62508,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,,
JDT,62508,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,,
JDT,62508,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,,NullPointerException,,,,,,,
JDT,62508,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,,
JDT,62508,Window.java,org.eclipse.jface.window.Window,runEventLoop,,NullPointerException,,,,,,,
JDT,62508,Window.java,org.eclipse.jface.window.Window,open,,NullPointerException,,,,,,,
JDT,62508,RefactoringWizardOpenOperation.java,org.eclipse.ltk.ui.refactoring.RefactoringWizardOpenOperation,run,,NullPointerException,,,,,,,
JDT,62508,RefactoringStarter.java,org.eclipse.jdt.internal.ui.refactoring.actions.RefactoringStarter,activate,,NullPointerException,,,,,,,
JDT,62508,ExternalizeStringsAction.java,org.eclipse.jdt.ui.actions.ExternalizeStringsAction,openExternalizeStringsWizard,,NullPointerException,,,,,,,
JDT,62508,ExternalizeStringsAction.java,org.eclipse.jdt.ui.actions.ExternalizeStringsAction$1,run,,NullPointerException,,,,,,,
JDT,62508,BusyIndicator.java,org.eclipse.swt.custom.BusyIndicator,showWhile,,NullPointerException,,,,,,,
JDT,62508,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,dispatchRun,,NullPointerException,,,,,,,
JDT,62508,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,run,,NullPointerException,,,,,,,
JDT,62508,Action.java,org.eclipse.jface.action.Action,runWithEvent,,NullPointerException,,,,,,,
JDT,62508,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,,NullPointerException,,,,,,,
JDT,62508,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$2,,NullPointerException,,,,,,,
JDT,62508,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$7,handleEvent,,NullPointerException,,,,,,,
JDT,62508,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,NullPointerException,,,,,,,
JDT,62508,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,NullPointerException,,,,,,,
JDT,62508,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,62508,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,62508,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,,NullPointerException,,,,,,,
JDT,62508,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,,NullPointerException,,,,,,,
JDT,62508,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,,NullPointerException,,,,,,,
JDT,62508,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,,
JDT,62508,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
JDT,62508,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
JDT,62508,Method.java,java.lang.reflect.Method,invoke,,NullPointerException,,,,,,,
JDT,62508,Main.java,org.eclipse.core.launcher.Main,basicRun,,NullPointerException,,,,,,,
JDT,62508,Main.java,org.eclipse.core.launcher.Main,run,,NullPointerException,,,,,,,
JDT,62508,Main.java,org.eclipse.core.launcher.Main,main,,NullPointerException,,,,,,,
JDT,62603,Throwable.java,java.lang.Throwable,<init>,,NullPointerException,,,,,,,
JDT,62603,NullPointerException.java,java.lang.NullPointerException,<init>,,NullPointerException,,,,,,,
JDT,62603,JavaTypeCompletionProcessor.java,org.eclipse.jdt.internal.ui.refactoring.contentassist.JavaTypeCompletionProcessor,setPackageFragment,,NullPointerException,,,,,,,
JDT,62603,ChangeParametersControl.java,org.eclipse.jdt.internal.ui.refactoring.ChangeParametersControl,installParameterTypeContentAssist,,NullPointerException,,,,,,,
JDT,62603,ChangeParametersControl.java,org.eclipse.jdt.internal.ui.refactoring.ChangeParametersControl,addCellEditors,,NullPointerException,,,,,,,
JDT,62603,ChangeParametersControl.java,org.eclipse.jdt.internal.ui.refactoring.ChangeParametersControl,createParameterList,,NullPointerException,,,,,,,
JDT,62603,ChangeParametersControl.java,org.eclipse.jdt.internal.ui.refactoring.ChangeParametersControl,<init>,,NullPointerException,,,,,,,
JDT,62603,ExtractMethodInputPage.java,org.eclipse.jdt.internal.ui.refactoring.code.ExtractMethodInputPage,createControl,,NullPointerException,,,,,,,
JDT,62603,RefactoringWizardDialog2.java,org.eclipse.ltk.internal.ui.refactoring.RefactoringWizardDialog2,createContents,,NullPointerException,,,,,,,
JDT,62603,Window.java,org.eclipse.jface.window.Window,create,,NullPointerException,,,,,,,
JDT,62603,Dialog.java,org.eclipse.jface.dialogs.Dialog,create,,NullPointerException,,,,,,,
JDT,62603,Window.java,org.eclipse.jface.window.Window,open,,NullPointerException,,,,,,,
JDT,62603,RefactoringWizardOpenOperation.java,org.eclipse.ltk.ui.refactoring.RefactoringWizardOpenOperation,run,,NullPointerException,,,,,,,
JDT,62603,RefactoringStarter.java,org.eclipse.jdt.internal.ui.refactoring.actions.RefactoringStarter,activate,,NullPointerException,,,,,,,
JDT,62603,ExtractMethodAction.java,org.eclipse.jdt.ui.actions.ExtractMethodAction,run,,NullPointerException,,,,,,,
JDT,62603,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,dispatchRun,,NullPointerException,,,,,,,
JDT,62603,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,run,,NullPointerException,,,,,,,
JDT,62603,Action.java,org.eclipse.jface.action.Action,runWithEvent,,NullPointerException,,,,,,,
JDT,62603,ActionHandler.java,org.eclipse.ui.commands.ActionHandler,execute,,NullPointerException,,,,,,,
JDT,62603,Command.java,org.eclipse.ui.internal.commands.Command,execute,,NullPointerException,,,,,,,
JDT,62603,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,executeCommand,,NullPointerException,,,,,,,
JDT,62603,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,press,,NullPointerException,,,,,,,
JDT,62603,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,processKeyEvent,,NullPointerException,,,,,,,
JDT,62603,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,filterKeySequenceBindings,,NullPointerException,,,,,,,
JDT,62603,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,access$2,,NullPointerException,,,,,,,
JDT,62603,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard$1,handleEvent,,NullPointerException,,,,,,,
JDT,62603,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,,
JDT,62603,Display.java,org.eclipse.swt.widgets.Display,filterEvent,,NullPointerException,,,,,,,
JDT,62603,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,,
JDT,62603,Control.java,org.eclipse.swt.widgets.Control,sendKeyEvent,,NullPointerException,,,,,,,
JDT,62603,Control.java,org.eclipse.swt.widgets.Control,gtk_key_press_event,,NullPointerException,,,,,,,
JDT,62603,Composite.java,org.eclipse.swt.widgets.Composite,gtk_key_press_event,,NullPointerException,,,,,,,
JDT,62603,Widget.java,org.eclipse.swt.widgets.Widget,windowProc,,NullPointerException,,,,,,,
JDT,62603,Display.java,org.eclipse.swt.widgets.Display,windowProc,,NullPointerException,,,,,,,
JDT,62603,Native Method,org.eclipse.swt.internal.gtk.OS,gtk_main_do_event,,NullPointerException,,,,,,,
JDT,62603,Display.java,org.eclipse.swt.widgets.Display,eventProc,,NullPointerException,,,,,,,
JDT,62603,Native Method,org.eclipse.swt.internal.gtk.OS,gtk_main_iteration,,NullPointerException,,,,,,,
JDT,62603,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,,
JDT,62603,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,NullPointerException,,,,,,,
JDT,62603,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,NullPointerException,,,,,,,
JDT,62603,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,62603,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,62603,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,,NullPointerException,,,,,,,
JDT,62603,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,,NullPointerException,,,,,,,
JDT,62603,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,,NullPointerException,,,,,,,
JDT,62603,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,,
JDT,62603,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
JDT,62603,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
JDT,62603,Method.java,java.lang.reflect.Method,invoke,,NullPointerException,,,,,,,
JDT,62603,Main.java,org.eclipse.core.launcher.Main,basicRun,,NullPointerException,,,,,,,
JDT,62603,Main.java,org.eclipse.core.launcher.Main,run,,NullPointerException,,,,,,,
JDT,62603,Main.java,org.eclipse.core.launcher.Main,main,,NullPointerException,,,,,,,
JDT,62612,EclipsePreferences.java,org.eclipse.core.internal.preferences.EclipsePreferences,internalGet,,NullPointerException,,,,,,,
JDT,62612,EclipsePreferences.java,org.eclipse.core.internal.preferences.EclipsePreferences,get,,NullPointerException,,,,,,,
JDT,62612,PreferenceForwarder.java,org.eclipse.core.internal.preferences.PreferenceForwarder,contains,,NullPointerException,,,,,,,
JDT,62612,AbstractUIPlugin.java,org.eclipse.ui.plugin.AbstractUIPlugin$CompatibilityPreferenceStore,contains,,NullPointerException,,,,,,,
JDT,62612,ChainedPreferenceStore.java,org.eclipse.ui.texteditor.ChainedPreferenceStore,getVisibleStore,,NullPointerException,,,,,,,
JDT,62612,ChainedPreferenceStore.java,org.eclipse.ui.texteditor.ChainedPreferenceStore,getBoolean,,NullPointerException,,,,,,,
JDT,62612,AbstractAnnotationHover.java,org.eclipse.jdt.internal.ui.text.java.hover.AbstractAnnotationHover,getHoverInfo,,NullPointerException,,,,,,,
JDT,62612,BestMatchHover.java,org.eclipse.jdt.internal.ui.text.java.hover.BestMatchHover,getHoverInfo,,NullPointerException,,,,,,,
JDT,62612,JavaEditorTextHoverProxy.java,org.eclipse.jdt.internal.ui.text.java.hover.JavaEditorTextHoverProxy,getHoverInfo,,NullPointerException,,,,,,,
JDT,62612,TextViewerHoverManager.java,org.eclipse.jface.text.TextViewerHoverManager$4,run,,NullPointerException,,,,,,,
JDT,62654,Throwable.java,java.lang.Throwable,<init>,,ConcurrentModificationException,,,,,,,
JDT,62654,InvocationTargetException.java,java.lang.reflect.InvocationTargetException,<init>,,ConcurrentModificationException,,,,,,,
JDT,62654,ModalContext.java,org.eclipse.jface.operation.ModalContext,run,,ConcurrentModificationException,,,,,,,
JDT,62654,RefactoringWizardDialog2.java,org.eclipse.ltk.internal.ui.refactoring.RefactoringWizardDialog2,run,,ConcurrentModificationException,,,,,,,
JDT,62654,RefactoringWizard.java,org.eclipse.ltk.ui.refactoring.RefactoringWizard,internalPerformFinish,,ConcurrentModificationException,,,,,,,
JDT,62654,UserInputWizardPage.java,org.eclipse.ltk.ui.refactoring.UserInputWizardPage,performFinish,,ConcurrentModificationException,,,,,,,
JDT,62654,RefactoringWizard.java,org.eclipse.ltk.ui.refactoring.RefactoringWizard,performFinish,,ConcurrentModificationException,,,,,,,
JDT,62654,RefactoringWizardDialog2.java,org.eclipse.ltk.internal.ui.refactoring.RefactoringWizardDialog2,okPressed,,ConcurrentModificationException,,,,,,,
JDT,62654,Dialog.java,org.eclipse.jface.dialogs.Dialog,buttonPressed,,ConcurrentModificationException,,,,,,,
JDT,62654,Dialog.java,org.eclipse.jface.dialogs.Dialog$2,widgetSelected,,ConcurrentModificationException,,,,,,,
JDT,62654,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,ConcurrentModificationException,,,,,,,
JDT,62654,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,ConcurrentModificationException,,,,,,,
JDT,62654,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,ConcurrentModificationException,,,,,,,
JDT,62654,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,,ConcurrentModificationException,,,,,,,
JDT,62654,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,ConcurrentModificationException,,,,,,,
JDT,62654,Window.java,org.eclipse.jface.window.Window,runEventLoop,,ConcurrentModificationException,,,,,,,
JDT,62654,Window.java,org.eclipse.jface.window.Window,open,,ConcurrentModificationException,,,,,,,
JDT,62654,RefactoringWizardOpenOperation.java,org.eclipse.ltk.ui.refactoring.RefactoringWizardOpenOperation,run,,ConcurrentModificationException,,,,,,,
JDT,62654,RefactoringStarter.java,org.eclipse.jdt.internal.ui.refactoring.actions.RefactoringStarter,activate,,ConcurrentModificationException,,,,,,,
JDT,62654,UserInterfaceStarter.java,org.eclipse.jdt.internal.ui.refactoring.UserInterfaceStarter,activate,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameUserInterfaceStarter.java,org.eclipse.jdt.internal.ui.refactoring.reorg.RenameUserInterfaceStarter,activate,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameMethodUserInterfaceStarter.java,org.eclipse.jdt.internal.ui.refactoring.reorg.RenameMethodUserInterfaceStarter,activate,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameSupport.java,org.eclipse.jdt.ui.refactoring.RenameSupport,openDialog,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameJavaElementAction.java,org.eclipse.jdt.internal.ui.refactoring.actions.RenameJavaElementAction,run,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameAction.java,org.eclipse.jdt.ui.actions.RenameAction,run,,ConcurrentModificationException,,,,,,,
JDT,62654,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,dispatchRun,,ConcurrentModificationException,,,,,,,
JDT,62654,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,run,,ConcurrentModificationException,,,,,,,
JDT,62654,Action.java,org.eclipse.jface.action.Action,runWithEvent,,ConcurrentModificationException,,,,,,,
JDT,62654,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,,ConcurrentModificationException,,,,,,,
JDT,62654,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$2,,ConcurrentModificationException,,,,,,,
JDT,62654,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$7,handleEvent,,ConcurrentModificationException,,,,,,,
JDT,62654,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,ConcurrentModificationException,,,,,,,
JDT,62654,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,ConcurrentModificationException,,,,,,,
JDT,62654,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,ConcurrentModificationException,,,,,,,
JDT,62654,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,ConcurrentModificationException,,,,,,,
JDT,62654,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,,ConcurrentModificationException,,,,,,,
JDT,62654,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,,ConcurrentModificationException,,,,,,,
JDT,62654,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,,ConcurrentModificationException,,,,,,,
JDT,62654,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,ConcurrentModificationException,,,,,,,
JDT,62654,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,ConcurrentModificationException,,,,,,,
JDT,62654,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,ConcurrentModificationException,,,,,,,
JDT,62654,Method.java,java.lang.reflect.Method,invoke,,ConcurrentModificationException,,,,,,,
JDT,62654,Main.java,org.eclipse.core.launcher.Main,basicRun,,ConcurrentModificationException,,,,,,,
JDT,62654,Main.java,org.eclipse.core.launcher.Main,run,,ConcurrentModificationException,,,,,,,
JDT,62654,Main.java,org.eclipse.core.launcher.Main,main,,ConcurrentModificationException,,,,,,,
JDT,62654,HashMap.java,java.util.HashMap$HashIterator,nextEntry,,ConcurrentModificationException,,,,,,,
JDT,62654,HashMap.java,java.util.HashMap$KeyIterator,next,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameAnalyzeUtil.java,org.eclipse.jdt.internal.corext.refactoring.rename.RenameAnalyzeUtil,analyzeRenameChanges2,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameMethodProcessor.java,org.eclipse.jdt.internal.corext.refactoring.rename.RenameMethodProcessor,analyzeRenameChanges,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameMethodProcessor.java,org.eclipse.jdt.internal.corext.refactoring.rename.RenameMethodProcessor,checkFinalConditions,,ConcurrentModificationException,,,,,,,
JDT,62654,RenameNonVirtualMethodProcessor.java,org.eclipse.jdt.internal.corext.refactoring.rename.RenameNonVirtualMethodProcessor,checkFinalConditions,,ConcurrentModificationException,,,,,,,
JDT,62654,ProcessorBasedRefactoring.java,org.eclipse.ltk.core.refactoring.participants.ProcessorBasedRefactoring,checkFinalConditions,,ConcurrentModificationException,,,,,,,
JDT,62654,CheckConditionsOperation.java,org.eclipse.ltk.core.refactoring.CheckConditionsOperation,run,,ConcurrentModificationException,,,,,,,
JDT,62654,CreateChangeOperation.java,org.eclipse.ltk.core.refactoring.CreateChangeOperation,run,,ConcurrentModificationException,,,,,,,
JDT,62654,PerformChangeOperation.java,org.eclipse.ltk.core.refactoring.PerformChangeOperation,run,,ConcurrentModificationException,,,,,,,
JDT,62654,Workspace.java,org.eclipse.core.internal.resources.Workspace,run,,ConcurrentModificationException,,,,,,,
JDT,62654,WorkbenchRunnableAdapter.java,org.eclipse.ltk.internal.ui.refactoring.WorkbenchRunnableAdapter,run,,ConcurrentModificationException,,,,,,,
JDT,62666,Throwable.java,java.lang.Throwable,<init>,,NullPointerException,,,,,,,
JDT,62666,InvocationTargetException.java,java.lang.reflect.InvocationTargetException,<init>,,NullPointerException,,,,,,,
JDT,62666,ModalContext.java,org.eclipse.jface.operation.ModalContext,run,,NullPointerException,,,,,,,
JDT,62666,RefactoringWizardDialog2.java,org.eclipse.ltk.internal.ui.refactoring.RefactoringWizardDialog2,run,,NullPointerException,,,,,,,
JDT,62666,RefactoringWizard.java,org.eclipse.ltk.ui.refactoring.RefactoringWizard,internalPerformFinish,,NullPointerException,,,,,,,
JDT,62666,UserInputWizardPage.java,org.eclipse.ltk.ui.refactoring.UserInputWizardPage,performFinish,,NullPointerException,,,,,,,
JDT,62666,RefactoringWizard.java,org.eclipse.ltk.ui.refactoring.RefactoringWizard,performFinish,,NullPointerException,,,,,,,
JDT,62666,RefactoringWizardDialog2.java,org.eclipse.ltk.internal.ui.refactoring.RefactoringWizardDialog2,okPressed,,NullPointerException,,,,,,,
JDT,62666,Dialog.java,org.eclipse.jface.dialogs.Dialog,buttonPressed,,NullPointerException,,,,,,,
JDT,62666,Dialog.java,org.eclipse.jface.dialogs.Dialog$2,widgetSelected,,NullPointerException,,,,,,,
JDT,62666,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,NullPointerException,,,,,,,
JDT,62666,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,,
JDT,62666,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,,
JDT,62666,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,,NullPointerException,,,,,,,
JDT,62666,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,,
JDT,62666,Window.java,org.eclipse.jface.window.Window,runEventLoop,,NullPointerException,,,,,,,
JDT,62666,Window.java,org.eclipse.jface.window.Window,open,,NullPointerException,,,,,,,
JDT,62666,RefactoringWizardOpenOperation.java,org.eclipse.ltk.ui.refactoring.RefactoringWizardOpenOperation,run,,NullPointerException,,,,,,,
JDT,62666,RefactoringStarter.java,org.eclipse.jdt.internal.ui.refactoring.actions.RefactoringStarter,activate,,NullPointerException,,,,,,,
