Project,BugID,Filename,Path,Method name,Path,Exception,Label,,Unique Exception,,Filename,,,Method name
Birt,275815,EclipseAppHandle.java,org.eclipse.equinox.internal.app.EclipseAppHandle,run,org.eclipse.equinox.internal.app.EclipseAppHandle,IllegalArgumentException,,,,,,,,
Birt,275815,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,IllegalArgumentException,,,,,,,,
Birt,275815,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,IllegalArgumentException,,,,,,,,
Birt,275815,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,org.eclipse.core.runtime.adaptor.EclipseStarter,IllegalArgumentException,,,,,,,,
Birt,275815,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,sun.reflect.NativeMethodAccessorImpl,IllegalArgumentException,,,,,,,,
Birt,275815,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,sun.reflect.NativeMethodAccessorImpl,IllegalArgumentException,,,,,,,,
Birt,275815,Main.java,org.eclipse.equinox.launcher.Main,invokeFramework,org.eclipse.equinox.launcher.Main,IllegalArgumentException,,,,,,,,
Birt,275815,Main.java,org.eclipse.equinox.launcher.Main,basicRun,org.eclipse.equinox.launcher.Main,IllegalArgumentException,,,,,,,,
Birt,275815,Main.java,org.eclipse.equinox.launcher.Main,run,org.eclipse.equinox.launcher.Main,IllegalArgumentException,,,,,,,,
Birt,275815,StructureHandle.java,org.eclipse.birt.report.model.api.StructureHandle,checkValidation,org.eclipse.birt.report.model.api.StructureHandle,IllegalArgumentException,,,,,,,,
Birt,275815,StructureHandle.java,org.eclipse.birt.report.model.api.StructureHandle,<init>,org.eclipse.birt.report.model.api.StructureHandle,IllegalArgumentException,,,,,,,,
Birt,275815,ResultSetColumnHandle.java,org.eclipse.birt.report.model.api.ResultSetColumnHandle,<init>,org.eclipse.birt.report.model.api.ResultSetColumnHandle,IllegalArgumentException,,,,,,,,
Birt,275815,OdaResultSetColumnHandle.java,org.eclipse.birt.report.model.api.OdaResultSetColumnHandle,<init>,org.eclipse.birt.report.model.api.OdaResultSetColumnHandle,IllegalArgumentException,,,,,,,,
Birt,275815,OdaResultSetColumn.java,org.eclipse.birt.report.model.api.elements.structures.OdaResultSetColumn,handle,org.eclipse.birt.report.model.api.elements.structures.OdaResultSetColumn,IllegalArgumentException,,,,,,,,
Birt,275815,Structure.java,org.eclipse.birt.report.model.core.Structure,getHandle,org.eclipse.birt.report.model.core.Structure,IllegalArgumentException,,,,,,,,
Birt,275815,StructureIterator.java,org.eclipse.birt.report.model.api.StructureIterator,next,org.eclipse.birt.report.model.api.StructureIterator,IllegalArgumentException,,,,,,,,
Birt,275815,DataAdapterUtil.java,org.eclipse.birt.report.data.adapter.internal.adapter.DataAdapterUtil,mergeHints,org.eclipse.birt.report.data.adapter.internal.adapter.DataAdapterUtil,IllegalArgumentException,,,,,,,,
Birt,275815,DataAdapterUtil.java,org.eclipse.birt.report.data.adapter.internal.adapter.DataAdapterUtil,adaptBaseDataSet,org.eclipse.birt.report.data.adapter.internal.adapter.DataAdapterUtil,IllegalArgumentException,,,,,,,,
Birt,275815,OdaDataSetAdapter.java,org.eclipse.birt.report.data.adapter.internal.adapter.OdaDataSetAdapter,<init>,org.eclipse.birt.report.data.adapter.internal.adapter.OdaDataSetAdapter,IllegalArgumentException,,,,,,,,
Birt,275815,ModelAdapter.java,org.eclipse.birt.report.data.adapter.impl.ModelAdapter,adaptDataSet,org.eclipse.birt.report.data.adapter.impl.ModelAdapter,IllegalArgumentException,,,,,,,,
Birt,275815,QueryExecutionHelper.java,org.eclipse.birt.report.data.adapter.impl.QueryExecutionHelper,defineDataSet,org.eclipse.birt.report.data.adapter.impl.QueryExecutionHelper,IllegalArgumentException,,,,,,,,
Birt,275815,QueryExecutionHelper.java,org.eclipse.birt.report.data.adapter.impl.QueryExecutionHelper,defineDataSourceDataSet,org.eclipse.birt.report.data.adapter.impl.QueryExecutionHelper,IllegalArgumentException,,,,,,,,
Birt,275815,QueryExecutionHelper.java,org.eclipse.birt.report.data.adapter.impl.QueryExecutionHelper,executeQuery,org.eclipse.birt.report.data.adapter.impl.QueryExecutionHelper,IllegalArgumentException,,,,,,,,
Birt,275815,DataSetMetaDataHelper.java,org.eclipse.birt.report.data.adapter.impl.DataSetMetaDataHelper,getRealMetaData,org.eclipse.birt.report.data.adapter.impl.DataSetMetaDataHelper,IllegalArgumentException,,,,,,,,
Birt,275815,DataSetMetaDataHelper.java,org.eclipse.birt.report.data.adapter.impl.DataSetMetaDataHelper,getDataSetMetaData,org.eclipse.birt.report.data.adapter.impl.DataSetMetaDataHelper,IllegalArgumentException,,,,,,,,
Birt,275815,DataSetMetaDataHelper.java,org.eclipse.birt.report.data.adapter.impl.DataSetMetaDataHelper,refreshMetaData,org.eclipse.birt.report.data.adapter.impl.DataSetMetaDataHelper,IllegalArgumentException,,,,,,,,
Birt,275815,DataRequestSessionImpl.java,org.eclipse.birt.report.data.adapter.impl.DataRequestSessionImpl,refreshMetaData,org.eclipse.birt.report.data.adapter.impl.DataRequestSessionImpl,IllegalArgumentException,,,,,,,,
Birt,275815,DataSetUIUtil.java,org.eclipse.birt.report.designer.data.ui.dataset.DataSetUIUtil,updateColumnCache,org.eclipse.birt.report.designer.data.ui.dataset.DataSetUIUtil,IllegalArgumentException,,,,,,,,
Birt,275815,DataSetUIUtil.java,org.eclipse.birt.report.designer.data.ui.dataset.DataSetUIUtil,getCachedMetaDataHandle,org.eclipse.birt.report.designer.data.ui.dataset.DataSetUIUtil,IllegalArgumentException,,,,,,,,
Birt,275815,DataSetNodeProvider.java,org.eclipse.birt.report.designer.internal.ui.views.data.providers.DataSetNodeProvider,getChildren,org.eclipse.birt.report.designer.internal.ui.views.data.providers.DataSetNodeProvider,IllegalArgumentException,,,,,,,,
Birt,275815,ViewsTreeProvider.java,org.eclipse.birt.report.designer.internal.ui.views.ViewsTreeProvider,getChildren,org.eclipse.birt.report.designer.internal.ui.views.ViewsTreeProvider,IllegalArgumentException,,,,,,,,
Birt,275815,UIUtil.java,org.eclipse.birt.report.designer.internal.ui.util.UIUtil,containElement,org.eclipse.birt.report.designer.internal.ui.util.UIUtil,IllegalArgumentException,,,,,,,,
Birt,275815,DataViewPage.java,org.eclipse.birt.report.designer.internal.ui.views.data.DataViewPage,canSetSelection,org.eclipse.birt.report.designer.internal.ui.views.data.DataViewPage,IllegalArgumentException,,,,,,,,
Birt,275815,DataViewPage.java,org.eclipse.birt.report.designer.internal.ui.views.data.DataViewPage,handleSelectionChange,org.eclipse.birt.report.designer.internal.ui.views.data.DataViewPage,IllegalArgumentException,,,,,,,,
Birt,275815,DataViewPage.java,org.eclipse.birt.report.designer.internal.ui.views.data.DataViewPage,performRequest,org.eclipse.birt.report.designer.internal.ui.views.data.DataViewPage,IllegalArgumentException,,,,,,,,
Birt,275815,ReportMediator.java,org.eclipse.birt.report.designer.core.util.mediator.ReportMediator,notifyRequest,org.eclipse.birt.report.designer.core.util.mediator.ReportMediator,IllegalArgumentException,,,,,,,,
Birt,275815,DeferredGraphicalViewer.java,org.eclipse.birt.report.designer.internal.ui.editors.parts.DeferredGraphicalViewer,fireSelectionChanged,org.eclipse.birt.report.designer.internal.ui.editors.parts.DeferredGraphicalViewer,IllegalArgumentException,,,,,,,,
Birt,275815,DeferredGraphicalViewer.java,org.eclipse.birt.report.designer.internal.ui.editors.parts.DeferredGraphicalViewer,setSelection,org.eclipse.birt.report.designer.internal.ui.editors.parts.DeferredGraphicalViewer,IllegalArgumentException,,,,,,,,
Birt,275815,UIUtil.java,org.eclipse.birt.report.designer.internal.ui.util.UIUtil,resetViewSelection,org.eclipse.birt.report.designer.internal.ui.util.UIUtil,IllegalArgumentException,,,,,,,,
Birt,275815,ReportLayoutEditorFormPage.java,org.eclipse.birt.report.designer.ui.editors.pages.ReportLayoutEditorFormPage,onBroughtToTop,org.eclipse.birt.report.designer.ui.editors.pages.ReportLayoutEditorFormPage,IllegalArgumentException,,,,,,,,
Birt,275815,MultiPageReportEditor.java,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor$4,run,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor$4,IllegalArgumentException,,,,,,,,
Birt,275815,RunnableLock.java,org.eclipse.swt.widgets.RunnableLock,run,org.eclipse.swt.widgets.RunnableLock,IllegalArgumentException,,,,,,,,
Birt,275815,StructureContext.java,org.eclipse.birt.report.model.core.StructureContext$StructureContainerInfo,<init>,org.eclipse.birt.report.model.core.StructureContext$StructureContainerInfo,IllegalArgumentException,,,,,,,,
Birt,275815,StructureContextUtil.java,org.eclipse.birt.report.model.util.StructureContextUtil,getMemberContext,org.eclipse.birt.report.model.util.StructureContextUtil,IllegalArgumentException,,,,,,,,
Birt,275815,MemberHandle.java,org.eclipse.birt.report.model.api.MemberHandle,<init>,org.eclipse.birt.report.model.api.MemberHandle,IllegalArgumentException,,,,,,,,
Birt,275815,StructureHandle.java,org.eclipse.birt.report.model.api.StructureHandle,getMember,org.eclipse.birt.report.model.api.StructureHandle,IllegalArgumentException,,,,,,,,
Birt,275815,StructureHandle.java,org.eclipse.birt.report.model.api.StructureHandle,getStringProperty,org.eclipse.birt.report.model.api.StructureHandle,IllegalArgumentException,,,,,,,,
Birt,275815,ResultSetColumnHandle.java,org.eclipse.birt.report.model.api.ResultSetColumnHandle,getColumnName,org.eclipse.birt.report.model.api.ResultSetColumnHandle,IllegalArgumentException,,,,,,,,
Birt,275815,ColumnAdapter.java,org.eclipse.birt.report.data.adapter.internal.adapter.ColumnAdapter,<init>,org.eclipse.birt.report.data.adapter.internal.adapter.ColumnAdapter,IllegalArgumentException,,,,,,,,
Birt,275837,AxisFault.java,org.apache.axis.AxisFault,makeFault,org.apache.axis.AxisFault,IllegalArgumentException,,,,,,,,
Birt,275837,BirtUtility.java,org.eclipse.birt.report.utility.BirtUtility,makeAxisFault,org.eclipse.birt.report.utility.BirtUtility,IllegalArgumentException,,,,,,,,
Birt,275837,AbstractBaseActionHandler.java,org.eclipse.birt.report.service.actionhandler.AbstractBaseActionHandler,execute,org.eclipse.birt.report.service.actionhandler.AbstractBaseActionHandler,IllegalArgumentException,,,,,,,,
Birt,275837,EngineFragment.java,org.eclipse.birt.report.presentation.aggregation.layout.EngineFragment,doService,org.eclipse.birt.report.presentation.aggregation.layout.EngineFragment,IllegalArgumentException,,,,,,,,
Birt,275837,AbstractBaseFragment.java,org.eclipse.birt.report.presentation.aggregation.AbstractBaseFragment,service,org.eclipse.birt.report.presentation.aggregation.AbstractBaseFragment,IllegalArgumentException,,,,,,,,
Birt,275837,BirtEngineServlet.java,org.eclipse.birt.report.servlet.BirtEngineServlet,__doGet,org.eclipse.birt.report.servlet.BirtEngineServlet,IllegalArgumentException,,,,,,,,
Birt,275837,BaseReportEngineServlet.java,org.eclipse.birt.report.servlet.BaseReportEngineServlet,doGet,org.eclipse.birt.report.servlet.BaseReportEngineServlet,IllegalArgumentException,,,,,,,,
Birt,275837,HttpServlet.java,javax.servlet.http.HttpServlet,service,javax.servlet.http.HttpServlet,IllegalArgumentException,,,,,,,,
Birt,275837,AxisServletBase.java,org.apache.axis.transport.http.AxisServletBase,service,org.apache.axis.transport.http.AxisServletBase,IllegalArgumentException,,,,,,,,
Birt,275837,BaseReportEngineServlet.java,org.eclipse.birt.report.servlet.BaseReportEngineServlet,service,org.eclipse.birt.report.servlet.BaseReportEngineServlet,IllegalArgumentException,,,,,,,,
Birt,275837,ServletManager.java,org.eclipse.equinox.http.registry.internal.ServletManager$ServletWrapper,service,org.eclipse.equinox.http.registry.internal.ServletManager$ServletWrapper,IllegalArgumentException,,,,,,,,
Birt,275837,ServletRegistration.java,org.eclipse.equinox.http.servlet.internal.ServletRegistration,handleRequest,org.eclipse.equinox.http.servlet.internal.ServletRegistration,IllegalArgumentException,,,,,,,,
Birt,275837,ProxyServlet.java,org.eclipse.equinox.http.servlet.internal.ProxyServlet,processAlias,org.eclipse.equinox.http.servlet.internal.ProxyServlet,IllegalArgumentException,,,,,,,,
Birt,275837,ProxyServlet.java,org.eclipse.equinox.http.servlet.internal.ProxyServlet,service,org.eclipse.equinox.http.servlet.internal.ProxyServlet,IllegalArgumentException,,,,,,,,
Birt,275837,HttpServerManager.java,org.eclipse.equinox.http.jetty.internal.HttpServerManager$InternalHttpServiceServlet,service,org.eclipse.equinox.http.jetty.internal.HttpServerManager$InternalHttpServiceServlet,IllegalArgumentException,,,,,,,,
Birt,275837,ServletHolder.java,org.mortbay.jetty.servlet.ServletHolder,handle,org.mortbay.jetty.servlet.ServletHolder,IllegalArgumentException,,,,,,,,
Birt,275837,ServletHandler.java,org.mortbay.jetty.servlet.ServletHandler,handle,org.mortbay.jetty.servlet.ServletHandler,IllegalArgumentException,,,,,,,,
Birt,275837,SessionHandler.java,org.mortbay.jetty.servlet.SessionHandler,handle,org.mortbay.jetty.servlet.SessionHandler,IllegalArgumentException,,,,,,,,
Birt,275837,ContextHandler.java,org.mortbay.jetty.handler.ContextHandler,handle,org.mortbay.jetty.handler.ContextHandler,IllegalArgumentException,,,,,,,,
Birt,275837,HandlerWrapper.java,org.mortbay.jetty.handler.HandlerWrapper,handle,org.mortbay.jetty.handler.HandlerWrapper,IllegalArgumentException,,,,,,,,
Birt,275837,Server.java,org.mortbay.jetty.Server,handle,org.mortbay.jetty.Server,IllegalArgumentException,,,,,,,,
Birt,275837,HttpConnection.java,org.mortbay.jetty.HttpConnection,handleRequest,org.mortbay.jetty.HttpConnection,IllegalArgumentException,,,,,,,,
Birt,275837,HttpConnection.java,org.mortbay.jetty.HttpConnection$RequestHandler,headerComplete,org.mortbay.jetty.HttpConnection$RequestHandler,IllegalArgumentException,,,,,,,,
Birt,275837,HttpParser.java,org.mortbay.jetty.HttpParser,parseNext,org.mortbay.jetty.HttpParser,IllegalArgumentException,,,,,,,,
Birt,275837,HttpParser.java,org.mortbay.jetty.HttpParser,parseAvailable,org.mortbay.jetty.HttpParser,IllegalArgumentException,,,,,,,,
Birt,275837,HttpConnection.java,org.mortbay.jetty.HttpConnection,handle,org.mortbay.jetty.HttpConnection,IllegalArgumentException,,,,,,,,
Birt,275837,SelectChannelEndPoint.java,org.mortbay.io.nio.SelectChannelEndPoint,run,org.mortbay.io.nio.SelectChannelEndPoint,IllegalArgumentException,,,,,,,,
Birt,275837,QueuedThreadPool.java,org.mortbay.thread.QueuedThreadPool$PoolThread,run,org.mortbay.thread.QueuedThreadPool$PoolThread,IllegalArgumentException,,,,,,,,
Birt,275837,ReportEngineService.java,org.eclipse.birt.report.service.ReportEngineService,throwDummyException,org.eclipse.birt.report.service.ReportEngineService,IllegalArgumentException,,,,,,,,
Birt,275837,ReportEngineService.java,org.eclipse.birt.report.service.ReportEngineService,runAndRenderReport,org.eclipse.birt.report.service.ReportEngineService,IllegalArgumentException,,,,,,,,
Birt,275837,BirtViewerReportService.java,org.eclipse.birt.report.service.BirtViewerReportService,runAndRenderReport,org.eclipse.birt.report.service.BirtViewerReportService,IllegalArgumentException,,,,,,,,
Birt,275837,BirtRunAndRenderActionHandler.java,org.eclipse.birt.report.service.actionhandler.BirtRunAndRenderActionHandler,__execute,org.eclipse.birt.report.service.actionhandler.BirtRunAndRenderActionHandler,IllegalArgumentException,,,,,,,,
Birt,275837,RunAndRenderTask.java,org.eclipse.birt.report.engine.api.impl.RunAndRenderTask,doRun,org.eclipse.birt.report.engine.api.impl.RunAndRenderTask,IllegalArgumentException,,,,,,,,
Birt,275837,RunAndRenderTask.java,org.eclipse.birt.report.engine.api.impl.RunAndRenderTask,run,org.eclipse.birt.report.engine.api.impl.RunAndRenderTask,IllegalArgumentException,,,,,,,,
Birt,275837,DimensionUtil.java,org.eclipse.birt.report.model.api.util.DimensionUtil,convertTo,org.eclipse.birt.report.model.api.util.DimensionUtil,IllegalArgumentException,,,,,,,,
Birt,275837,DimensionType.java,org.eclipse.birt.report.engine.ir.DimensionType,convertTo,org.eclipse.birt.report.engine.ir.DimensionType,IllegalArgumentException,,,,,,,,
Birt,275837,WordUtil.java,org.eclipse.birt.report.engine.emitter.wpml.WordUtil,convertTo,org.eclipse.birt.report.engine.emitter.wpml.WordUtil,IllegalArgumentException,,,,,,,,
Birt,275837,DiagonalLineInfo.java,org.eclipse.birt.report.engine.emitter.wpml.DiagonalLineInfo,getAntiDiagonalLineWidth,org.eclipse.birt.report.engine.emitter.wpml.DiagonalLineInfo,IllegalArgumentException,,,,,,,,
Birt,275837,AbstractWordXmlWriter.java,org.eclipse.birt.report.engine.emitter.wpml.writer.AbstractWordXmlWriter,drawDiagonalLine,org.eclipse.birt.report.engine.emitter.wpml.writer.AbstractWordXmlWriter,IllegalArgumentException,,,,,,,,
Birt,275837,AbstractEmitterImpl.java,org.eclipse.birt.report.engine.emitter.wpml.AbstractEmitterImpl,drawDiagonalLine,org.eclipse.birt.report.engine.emitter.wpml.AbstractEmitterImpl,IllegalArgumentException,,,,,,,,
Birt,275837,AbstractEmitterImpl.java,org.eclipse.birt.report.engine.emitter.wpml.AbstractEmitterImpl,startCell,org.eclipse.birt.report.engine.emitter.wpml.AbstractEmitterImpl,IllegalArgumentException,,,,,,,,
Birt,275837,DocEmitter.java,org.eclipse.birt.report.engine.emitter.wpml.DocEmitter,startCell,org.eclipse.birt.report.engine.emitter.wpml.DocEmitter,IllegalArgumentException,,,,,,,,
Birt,275837,CompositeContentEmitter.java,org.eclipse.birt.report.engine.emitter.CompositeContentEmitter,startCell,org.eclipse.birt.report.engine.emitter.CompositeContentEmitter,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLTableLayoutEmitter.java,org.eclipse.birt.report.engine.layout.html.HTMLTableLayoutEmitter,startCell,org.eclipse.birt.report.engine.layout.html.HTMLTableLayoutEmitter,IllegalArgumentException,,,,,,,,
Birt,275837,ContentEmitterUtil.java,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil,startContent,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil,IllegalArgumentException,,,,,,,,
Birt,275837,ContainerBufferNode.java,org.eclipse.birt.report.engine.layout.html.buffer.ContainerBufferNode,start,org.eclipse.birt.report.engine.layout.html.buffer.ContainerBufferNode,IllegalArgumentException,,,,,,,,
Birt,275837,ContainerBufferNode.java,org.eclipse.birt.report.engine.layout.html.buffer.ContainerBufferNode,flush,org.eclipse.birt.report.engine.layout.html.buffer.ContainerBufferNode,IllegalArgumentException,,,,,,,,
Birt,275837,ContainerBufferNode.java,org.eclipse.birt.report.engine.layout.html.buffer.ContainerBufferNode,flushChildren,org.eclipse.birt.report.engine.layout.html.buffer.ContainerBufferNode,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLPageBuffer.java,org.eclipse.birt.report.engine.layout.html.buffer.HTMLPageBuffer,endRow,org.eclipse.birt.report.engine.layout.html.buffer.HTMLPageBuffer,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLPageBuffer.java,org.eclipse.birt.report.engine.layout.html.buffer.HTMLPageBuffer,endContainer,org.eclipse.birt.report.engine.layout.html.buffer.HTMLPageBuffer,IllegalArgumentException,,,,,,,,
Birt,275837,TableBreakBuffer.java,org.eclipse.birt.report.engine.layout.html.buffer.TableBreakBuffer,endContainer,org.eclipse.birt.report.engine.layout.html.buffer.TableBreakBuffer,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLStackingLM.java,org.eclipse.birt.report.engine.layout.html.HTMLStackingLM,end,org.eclipse.birt.report.engine.layout.html.HTMLStackingLM,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLAbstractLM.java,org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM,layout,org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLBlockStackingLM.java,org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM,layoutNodes,org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLStackingLM.java,org.eclipse.birt.report.engine.layout.html.HTMLStackingLM,layoutChildren,org.eclipse.birt.report.engine.layout.html.HTMLStackingLM,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLTableLM.java,org.eclipse.birt.report.engine.layout.html.HTMLTableLM,layoutChildren,org.eclipse.birt.report.engine.layout.html.HTMLTableLM,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLPageLM.java,org.eclipse.birt.report.engine.layout.html.HTMLPageLM,layout,org.eclipse.birt.report.engine.layout.html.HTMLPageLM,IllegalArgumentException,,,,,,,,
Birt,275837,HTMLReportLayoutEngine.java,org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine,layout,org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine,IllegalArgumentException,,,,,,,,
Birt,276242,GUIException.java,org.eclipse.birt.report.designer.core.runtime.GUIException,createGUIException,org.eclipse.birt.report.designer.core.runtime.GUIException,IllegalArgumentException,,,,,,,,
Birt,276242,ExceptionHandler.java,org.eclipse.birt.report.designer.internal.ui.util.ExceptionHandler,handle,org.eclipse.birt.report.designer.internal.ui.util.ExceptionHandler,IllegalArgumentException,,,,,,,,
Birt,276242,NewReportWizard.java,org.eclipse.birt.report.designer.ui.ide.wizards.NewReportWizard,performFinish,org.eclipse.birt.report.designer.ui.ide.wizards.NewReportWizard,IllegalArgumentException,,,,,,,,
Birt,276242,WizardDialog.java,org.eclipse.jface.wizard.WizardDialog,finishPressed,org.eclipse.jface.wizard.WizardDialog,IllegalArgumentException,,,,,,,,
Birt,276242,WizardDialog.java,org.eclipse.jface.wizard.WizardDialog,buttonPressed,org.eclipse.jface.wizard.WizardDialog,IllegalArgumentException,,,,,,,,
Birt,276242,Dialog.java,org.eclipse.jface.dialogs.Dialog$2,widgetSelected,org.eclipse.jface.dialogs.Dialog$2,IllegalArgumentException,,,,,,,,
Birt,276242,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,org.eclipse.swt.widgets.TypedListener,IllegalArgumentException,,,,,,,,
Birt,276242,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,org.eclipse.swt.widgets.EventTable,IllegalArgumentException,,,,,,,,
Birt,276242,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,org.eclipse.swt.widgets.Widget,IllegalArgumentException,,,,,,,,
Birt,276242,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,org.eclipse.swt.widgets.Display,IllegalArgumentException,,,,,,,,
Birt,276242,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,org.eclipse.swt.widgets.Display,IllegalArgumentException,,,,,,,,
Birt,276242,Window.java,org.eclipse.jface.window.Window,runEventLoop,org.eclipse.jface.window.Window,IllegalArgumentException,,,,,,,,
Birt,276242,Window.java,org.eclipse.jface.window.Window,open,org.eclipse.jface.window.Window,IllegalArgumentException,,,,,,,,
Birt,276242,NewWizardShortcutAction.java,org.eclipse.ui.internal.actions.NewWizardShortcutAction,run,org.eclipse.ui.internal.actions.NewWizardShortcutAction,IllegalArgumentException,,,,,,,,
Birt,276242,Action.java,org.eclipse.jface.action.Action,runWithEvent,org.eclipse.jface.action.Action,IllegalArgumentException,,,,,,,,
Birt,276242,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,org.eclipse.jface.action.ActionContributionItem,IllegalArgumentException,,,,,,,,
Birt,276242,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$2,org.eclipse.jface.action.ActionContributionItem,IllegalArgumentException,,,,,,,,
Birt,276242,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$5,handleEvent,org.eclipse.jface.action.ActionContributionItem$5,IllegalArgumentException,,,,,,,,
Birt,276242,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,org.eclipse.ui.internal.Workbench,IllegalArgumentException,,,,,,,,
Birt,276242,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,org.eclipse.ui.internal.Workbench,IllegalArgumentException,,,,,,,,
Birt,276242,Workbench.java,org.eclipse.ui.internal.Workbench,access$4,org.eclipse.ui.internal.Workbench,IllegalArgumentException,,,,,,,,
Birt,276242,Workbench.java,org.eclipse.ui.internal.Workbench$5,run,org.eclipse.ui.internal.Workbench$5,IllegalArgumentException,,,,,,,,
Birt,276242,Realm.java,org.eclipse.core.databinding.observable.Realm,runWithDefault,org.eclipse.core.databinding.observable.Realm,IllegalArgumentException,,,,,,,,
Birt,276242,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,org.eclipse.ui.internal.Workbench,IllegalArgumentException,,,,,,,,
Birt,276242,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,org.eclipse.ui.PlatformUI,IllegalArgumentException,,,,,,,,
Birt,276242,IDEApplication.java,org.eclipse.ui.internal.ide.application.IDEApplication,start,org.eclipse.ui.internal.ide.application.IDEApplication,IllegalArgumentException,,,,,,,,
Birt,276242,EclipseAppHandle.java,org.eclipse.equinox.internal.app.EclipseAppHandle,run,org.eclipse.equinox.internal.app.EclipseAppHandle,IllegalArgumentException,,,,,,,,
Birt,276242,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,IllegalArgumentException,,,,,,,,
Birt,276242,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,IllegalArgumentException,,,,,,,,
Birt,276242,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,org.eclipse.core.runtime.adaptor.EclipseStarter,IllegalArgumentException,,,,,,,,
Birt,276242,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,sun.reflect.NativeMethodAccessorImpl,IllegalArgumentException,,,,,,,,
Birt,276242,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,sun.reflect.NativeMethodAccessorImpl,IllegalArgumentException,,,,,,,,
Birt,276242,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,sun.reflect.DelegatingMethodAccessorImpl,IllegalArgumentException,,,,,,,,
Birt,276242,Method.java,java.lang.reflect.Method,invoke,java.lang.reflect.Method,IllegalArgumentException,,,,,,,,
Birt,276242,Main.java,org.eclipse.equinox.launcher.Main,invokeFramework,org.eclipse.equinox.launcher.Main,IllegalArgumentException,,,,,,,,
Birt,276242,Main.java,org.eclipse.equinox.launcher.Main,basicRun,org.eclipse.equinox.launcher.Main,IllegalArgumentException,,,,,,,,
Birt,276242,Main.java,org.eclipse.equinox.launcher.Main,run,org.eclipse.equinox.launcher.Main,IllegalArgumentException,,,,,,,,
Birt,276242,ElementTree.java,org.eclipse.core.internal.watson.ElementTree,elementNotFound,org.eclipse.core.internal.watson.ElementTree,IllegalArgumentException,,,,,,,,
Birt,276242,ElementTree.java,org.eclipse.core.internal.watson.ElementTree,createElement,org.eclipse.core.internal.watson.ElementTree,IllegalArgumentException,,,,,,,,
Birt,276242,Workspace.java,org.eclipse.core.internal.resources.Workspace,createResource,org.eclipse.core.internal.resources.Workspace,IllegalArgumentException,,,,,,,,
Birt,276242,RefreshLocalVisitor.java,org.eclipse.core.internal.localstore.RefreshLocalVisitor,createResource,org.eclipse.core.internal.localstore.RefreshLocalVisitor,IllegalArgumentException,,,,,,,,
