Project,BugID,Filename,Path,Method name,,Exception,Label,,,Filename,,Method name,Exception
Hbase,HBASE-6906,FailOnTimeout.java,org.junit.internal.runners.statements.FailOnTimeout$StatementThread,run,,RemoteException,,,,,,,
Hbase,HBASE-6906,HBaseClient.java,org.apache.hadoop.hbase.ipc.HBaseClient,call,,RemoteException,,,,,,,
Hbase,HBASE-6906,WritableRpcEngine.java,org.apache.hadoop.hbase.ipc.WritableRpcEngine$Invoker,invoke,,RemoteException,,,,,,,
Hbase,HBASE-6906,Unknown Source,$Proxy25,disableTable,,RemoteException,,,,,,,
Hbase,HBASE-6958,TestAssignmentManager.java,org.apache.hadoop.hbase.master.TestAssignmentManager$MockedLoadBalancer,randomAssignment,,NullPointerException,,,,,,,
Hbase,HBASE-6958,AssignmentManager.java,org.apache.hadoop.hbase.master.AssignmentManager,getRegionPlan,,NullPointerException,,,,,,,
Hbase,HBASE-6958,AssignmentManager.java,org.apache.hadoop.hbase.master.AssignmentManager,assign,,NullPointerException,,,,,,,
Hbase,HBASE-6958,TestAssignmentManager.java,org.apache.hadoop.hbase.master.TestAssignmentManager$AssignmentManagerWithExtrasForTesting,assign,,NullPointerException,,,,,,,
Hbase,HBASE-6958,ClosedRegionHandler.java,org.apache.hadoop.hbase.master.handler.ClosedRegionHandler,process,,NullPointerException,,,,,,,
Hbase,HBASE-6958,EventHandler.java,org.apache.hadoop.hbase.executor.EventHandler,run,,NullPointerException,,,,,,,
Hbase,HBASE-6958,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,NullPointerException,,,,,,,
Hbase,HBASE-6958,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,NullPointerException,,,,,,,
Hbase,HBASE-6958,Thread.java,java.lang.Thread,run,,NullPointerException,,,,,,,
Hbase,HBASE-6963,FSUtils.java,org.apache.hadoop.hbase.util.FSUtils,checkAccess,,AccessControlException,,,,,,,
Hbase,HBASE-6963,HBaseFsck.java,org.apache.hadoop.hbase.util.HBaseFsck,preCheckPermission,,AccessControlException,,,,,,,
Hbase,HBASE-6963,HBaseFsck.java,org.apache.hadoop.hbase.util.HBaseFsck,exec,,AccessControlException,,,,,,,
Hbase,HBASE-6963,HBaseFsck.java,org.apache.hadoop.hbase.util.HBaseFsck,main,,AccessControlException,,,,,,,
Hbase,HBASE-706,HashMap.java,java.util.HashMap,<init>,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,HashSet.java,java.util.HashSet,<init>,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,HRegionServer.java,org.apache.hadoop.hbase.HRegionServer,getRegionsToCheck,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,HRegionServer.java,org.apache.hadoop.hbase.HRegionServer$Flusher,enqueueOptionalFlushRegions,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,HRegionServer.java,org.apache.hadoop.hbase.HRegionServer$Flusher,run,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,HRegionServer.java,org.apache.hadoop.hbase.HRegionServer,checkOpen,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,HRegionServer.java,org.apache.hadoop.hbase.HRegionServer,batchUpdate,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,Method.java,java.lang.reflect.Method,invoke,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,HbaseRPC.java,org.apache.hadoop.hbase.ipc.HbaseRPC$Server,call,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,Server.java,org.apache.hadoop.ipc.Server$Handler,run,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,Arrays.java,java.util.Arrays,copyOf,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,ArrayList.java,java.util.ArrayList,ensureCapacity,,OutOfMemoryError,,,,,,,
Hbase,HBASE-706,ArrayList.java,java.util.ArrayList,add,,OutOfMemoryError,,,,,,,
Hbase,HBASE-7122,DataInputStream.java,java.io.DataInputStream,readFully,,EOFException,,,,,,,
Hbase,HBASE-7122,SequenceFile.java,org.apache.hadoop.io.SequenceFile$Reader,init,,EOFException,,,,,,,
Hbase,HBASE-7122,SequenceFile.java,org.apache.hadoop.io.SequenceFile$Reader,<init>,,EOFException,,,,,,,
Hbase,HBASE-7122,SequenceFileLogReader.java,org.apache.hadoop.hbase.regionserver.wal.SequenceFileLogReader$WALReader,<init>,,EOFException,,,,,,,
Hbase,HBASE-7122,SequenceFileLogReader.java,org.apache.hadoop.hbase.regionserver.wal.SequenceFileLogReader,init,,EOFException,,,,,,,
Hbase,HBASE-7122,HLog.java,org.apache.hadoop.hbase.regionserver.wal.HLog,getReader,,EOFException,,,,,,,
Hbase,HBASE-7122,ReplicationSource.java,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,openReader,,EOFException,,,,,,,
Hbase,HBASE-7122,ReplicationSource.java,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,run,,EOFException,,,,,,,
Hbase,HBASE-714,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,getRegion,,NotServingRegionException,,,,,,,
Hbase,HBASE-714,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,batchUpdate,,NotServingRegionException,,,,,,,
Hbase,HBASE-714,Unknown Source,sun.reflect.GeneratedMethodAccessor12,invoke,,NotServingRegionException,,,,,,,
Hbase,HBASE-714,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NotServingRegionException,,,,,,,
Hbase,HBASE-714,Method.java,java.lang.reflect.Method,invoke,,NotServingRegionException,,,,,,,
Hbase,HBASE-714,HbaseRPC.java,org.apache.hadoop.hbase.ipc.HbaseRPC$Server,call,,NotServingRegionException,,,,,,,
Hbase,HBASE-714,Server.java,org.apache.hadoop.ipc.Server$Handler,run,,NotServingRegionException,,,,,,,
Hbase,HBASE-7172,Assert.java,org.junit.Assert,fail,,AssertionError,,,,,,,
Hbase,HBASE-7172,Assert.java,org.junit.Assert,assertTrue,,AssertionError,,,,,,,
Hbase,HBASE-7172,TestSplitLogManager.java,org.apache.hadoop.hbase.master.TestSplitLogManager,waitForCounter,,AssertionError,,,,,,,
Hbase,HBASE-7172,TestSplitLogManager.java,org.apache.hadoop.hbase.master.TestSplitLogManager,testOrphanTaskAcquisition,,AssertionError,,,,,,,
Hbase,HBASE-7172,TestSplitLogManager.java,org.apache.hadoop.hbase.master.TestSplitLogManager,testMultipleResubmits,,AssertionError,,,,,,,
Hbase,HBASE-7205,Assert.java,org.junit.Assert,fail,,AssertionError,,,,,,,
Hbase,HBASE-7205,Assert.java,org.junit.Assert,assertTrue,,AssertionError,,,,,,,
Hbase,HBASE-7205,TestClassLoading.java,org.apache.hadoop.hbase.coprocessor.TestClassLoading,testHBase3810,,AssertionError,,,,,,,
Hbase,HBASE-7205,TestClassLoading.java,org.apache.hadoop.hbase.coprocessor.TestClassLoading,testClassLoadingFromHDFS,,AssertionError,,,,,,,
Hbase,HBASE-7258,HMaster.java,org.apache.hadoop.hbase.master.HMaster,constructMaster,,KeeperException,,,,,,,
Hbase,HBASE-7258,HMasterCommandLine.java,org.apache.hadoop.hbase.master.HMasterCommandLine,startMaster,,KeeperException,,,,,,,
Hbase,HBASE-7258,HMasterCommandLine.java,org.apache.hadoop.hbase.master.HMasterCommandLine,run,,KeeperException,,,,,,,
Hbase,HBASE-7258,ToolRunner.java,org.apache.hadoop.util.ToolRunner,run,,KeeperException,,,,,,,
Hbase,HBASE-7258,ServerCommandLine.java,org.apache.hadoop.hbase.util.ServerCommandLine,doMain,,KeeperException,,,,,,,
Hbase,HBASE-7258,HMaster.java,org.apache.hadoop.hbase.master.HMaster,main,,KeeperException,,,,,,,
Hbase,HBASE-7258,KeeperException.java,org.apache.zookeeper.KeeperException,create,,KeeperException,,,,,,,
Hbase,HBASE-7258,ZooKeeper.java,org.apache.zookeeper.ZooKeeper,create,,KeeperException,,,,,,,
Hbase,HBASE-7258,RecoverableZooKeeper.java,org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper,createNonSequential,,KeeperException,,,,,,,
Hbase,HBASE-7258,RecoverableZooKeeper.java,org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper,create,,KeeperException,,,,,,,
Hbase,HBASE-7258,ZKUtil.java,org.apache.hadoop.hbase.zookeeper.ZKUtil,createAndFailSilent,,KeeperException,,,,,,,
Hbase,HBASE-7258,ZooKeeperWatcher.java,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,createBaseZNodes,,KeeperException,,,,,,,
Hbase,HBASE-7258,ZooKeeperWatcher.java,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,<init>,,KeeperException,,,,,,,
Hbase,HBASE-7258,HMaster.java,org.apache.hadoop.hbase.master.HMaster,<init>,,KeeperException,,,,,,,
Hbase,HBASE-7258,Native Method,sun.reflect.NativeConstructorAccessorImpl,newInstance0,,KeeperException,,,,,,,
Hbase,HBASE-7258,NativeConstructorAccessorImpl.java,sun.reflect.NativeConstructorAccessorImpl,newInstance,,KeeperException,,,,,,,
Hbase,HBASE-7258,DelegatingConstructorAccessorImpl.java,sun.reflect.DelegatingConstructorAccessorImpl,newInstance,,KeeperException,,,,,,,
Hbase,HBASE-7258,Constructor.java,java.lang.reflect.Constructor,newInstance,,KeeperException,,,,,,,
Hbase,HBASE-7268,HConnectionManager.java,org.apache.hadoop.hbase.client.HConnectionManager$HConnectionImplementation,deleteCachedLocation,,NullPointerException,,,,,,,
Hbase,HBASE-7268,HConnectionManager.java,org.apache.hadoop.hbase.client.HConnectionManager$HConnectionImplementation,updateCachedLocations,,NullPointerException,,,,,,,
Hbase,HBASE-7268,HConnectionManager.java,org.apache.hadoop.hbase.client.HConnectionManager$HConnectionImplementation,access$1300,,NullPointerException,,,,,,,
Hbase,HBASE-7268,HConnectionManager.java,org.apache.hadoop.hbase.client.HConnectionManager$HConnectionImplementation$Process,processBatchCallback,,NullPointerException,,,,,,,
Hbase,HBASE-7268,HConnectionManager.java,org.apache.hadoop.hbase.client.HConnectionManager$HConnectionImplementation$Process,access$900,,NullPointerException,,,,,,,
Hbase,HBASE-7268,HConnectionManager.java,org.apache.hadoop.hbase.client.HConnectionManager$HConnectionImplementation,processBatch,,NullPointerException,,,,,,,
Hbase,HBASE-7268,HTable.java,org.apache.hadoop.hbase.client.HTable,flushCommits,,NullPointerException,,,,,,,
Hbase,HBASE-7268,HTable.java,org.apache.hadoop.hbase.client.HTable,doPut,,NullPointerException,,,,,,,
Hbase,HBASE-7268,HTable.java,org.apache.hadoop.hbase.client.HTable,put,,NullPointerException,,,,,,,
Hbase,HBASE-7268,MultiThreadedWriter.java,org.apache.hadoop.hbase.util.MultiThreadedWriter$HBaseWriterThread,insert,,NullPointerException,,,,,,,
Hbase,HBASE-7268,MultiThreadedWriter.java,org.apache.hadoop.hbase.util.MultiThreadedWriter$HBaseWriterThread,run,,NullPointerException,,,,,,,
Hbase,HBASE-7269,ProtobufRpcEngine.java,org.apache.hadoop.hbase.ipc.ProtobufRpcEngine$Invoker,invoke,,NoClassDefFoundError,,,,,,,
Hbase,HBASE-7269,Unknown Source,$Proxy10,regionServerStartup,,NoClassDefFoundError,,,,,,,
Hbase,HBASE-7269,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,reportForDuty,,NoClassDefFoundError,,,,,,,
Hbase,HBASE-7269,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,run,,NoClassDefFoundError,,,,,,,
Hbase,HBASE-7269,Thread.java,java.lang.Thread,run,,NoClassDefFoundError,,,,,,,
Hbase,HBASE-7269,HBaseClient.java,org.apache.hadoop.hbase.ipc.HBaseClient,createConnection,,NoClassDefFoundError,,,,,,,
Hbase,HBASE-7269,HBaseClient.java,org.apache.hadoop.hbase.ipc.HBaseClient,getConnection,,NoClassDefFoundError,,,,,,,
Hbase,HBASE-7269,HBaseClient.java,org.apache.hadoop.hbase.ipc.HBaseClient,call,,NoClassDefFoundError,,,,,,,
Hbase,HBASE-7290,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,startRegionOperation,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,internalObtainRowLock,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,getLock,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,doMiniBatchMutation,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,batchMutate,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,doBatchOp,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,multi,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,Method.java,java.lang.reflect.Method,invoke,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,ProtobufRpcServerEngine.java,org.apache.hadoop.hbase.ipc.ProtobufRpcServerEngine$Server,call,,NotServingRegionException,,,,,,,
Hbase,HBASE-7290,HBaseServer.java,org.apache.hadoop.hbase.ipc.HBaseServer$Handler,run,,NotServingRegionException,,,,,,,
Hbase,HBASE-7293,Native Method,sun.nio.ch.SocketChannelImpl,checkConnect,,ConnectException,,,,,,,
Hbase,HBASE-7293,SocketChannelImpl.java,sun.nio.ch.SocketChannelImpl,finishConnect,,ConnectException,,,,,,,
Hbase,HBASE-7293,SocketIOWithTimeout.java,org.apache.hadoop.net.SocketIOWithTimeout,connect,,ConnectException,,,,,,,
Hbase,HBASE-7293,NetUtils.java,org.apache.hadoop.net.NetUtils,connect,,ConnectException,,,,,,,
Hbase,HBASE-7293,HBaseClient.java,org.apache.hadoop.hbase.ipc.HBaseClient$Connection,setupConnection,,ConnectException,,,,,,,
Hbase,HBASE-7293,HBaseClient.java,org.apache.hadoop.hbase.ipc.HBaseClient$Connection,setupIOstreams,,ConnectException,,,,,,,
Hbase,HBASE-7293,HBaseClient.java,org.apache.hadoop.hbase.ipc.HBaseClient,getConnection,,ConnectException,,,,,,,
Hbase,HBASE-7293,HBaseClient.java,org.apache.hadoop.hbase.ipc.HBaseClient,call,,ConnectException,,,,,,,
Hbase,HBASE-7293,WritableRpcEngine.java,org.apache.hadoop.hbase.ipc.WritableRpcEngine$Invoker,invoke,,ConnectException,,,,,,,
Hbase,HBASE-7293,Unknown Source,$Proxy14,replicateLogEntries,,ConnectException,,,,,,,
Hbase,HBASE-7293,ReplicationSource.java,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,shipEdits,,ConnectException,,,,,,,
Hbase,HBASE-7293,ReplicationSource.java,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,run,,ConnectException,,,,,,,
Hbase,HBASE-7299,Assert.java,org.junit.Assert,fail,,AssertionError,,,,,,,
Hbase,HBASE-7299,Assert.java,org.junit.Assert,failNotEquals,,AssertionError,,,,,,,
Hbase,HBASE-7299,Assert.java,org.junit.Assert,assertEquals,,AssertionError,,,,,,,
Hbase,HBASE-7299,TestMultiParallel.java,org.apache.hadoop.hbase.client.TestMultiParallel,doTestFlushCommits,,AssertionError,,,,,,,
Hbase,HBASE-7299,TestMultiParallel.java,org.apache.hadoop.hbase.client.TestMultiParallel,testFlushCommitsWithAbort,,AssertionError,,,,,,,
Hbase,HBASE-7299,Assert.java,org.junit.Assert,assertTrue,,AssertionError,,,,,,,
Hbase,HBASE-7299,TestCheckTestClasses.java,org.apache.hadoop.hbase.TestCheckTestClasses,checkClasses,,AssertionError,,,,,,,
Hbase,HBASE-7338,Assert.java,org.junit.Assert,fail,,AssertionError,,,,,,,
Hbase,HBASE-7338,TestRegionRebalancing.java,org.apache.hadoop.hbase.TestRegionRebalancing,assertRegionsAreBalanced,,AssertionError,,,,,,,
Hbase,HBASE-7338,TestRegionRebalancing.java,org.apache.hadoop.hbase.TestRegionRebalancing,testRebalanceOnRegionServerNumberChange,,AssertionError,,,,,,,
Hbase,HBASE-739,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,Method.java,java.lang.reflect.Method,invoke,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,FixtureLoader.java,com.openplaces.test.fixture.FixtureLoader,truncateHbaseTable,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,FixtureLoader.java,com.openplaces.test.fixture.FixtureLoader,loadHbaseFixtures,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestCaseWithFixtures.java,com.openplaces.test.fixture.TestCaseWithFixtures,hbaseFixtures,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestSearchSRFIEF.java,com.openplaces.test.isolated.TestSearchSRFIEF,setUp,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestCase.java,junit.framework.TestCase,runBare,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestResult.java,junit.framework.TestResult$1,protect,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestResult.java,junit.framework.TestResult,runProtected,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestResult.java,junit.framework.TestResult,run,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestCase.java,junit.framework.TestCase,run,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestSuite.java,junit.framework.TestSuite,runTest,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestSuite.java,junit.framework.TestSuite,run,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,JUnit3TestReference.java,org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestReference,run,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,TestExecution.java,org.eclipse.jdt.internal.junit.runner.TestExecution,run,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,runTests,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,run,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,main,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,Client.java,org.apache.hadoop.ipc.Client,call,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,HbaseRPC.java,org.apache.hadoop.hbase.ipc.HbaseRPC$Invoker,invoke,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,Unknown Source,$Proxy5,createTable,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,HBaseAdmin.java,org.apache.hadoop.hbase.client.HBaseAdmin,createTableAsync,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,HBaseAdmin.java,org.apache.hadoop.hbase.client.HBaseAdmin,createTable,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,HbaseAdapter.java,com.openplaces.util.hbaserecord.connectionadapters.HbaseAdapter,truncateTable,,SocketTimeoutException,,,,,,,
Hbase,HBASE-739,Base.java,com.openplaces.util.hbaserecord.Base$Singleton,truncate,,SocketTimeoutException,,,,,,,
Hbase,HBASE-7401,FSUtils.java,org.apache.hadoop.hbase.util.FSUtils,checkVersion,,FileSystemVersionException,,,,,,,
Hbase,HBASE-7401,MasterFileSystem.java,org.apache.hadoop.hbase.master.MasterFileSystem,checkRootDir,,FileSystemVersionException,,,,,,,
Hbase,HBASE-7401,MasterFileSystem.java,org.apache.hadoop.hbase.master.MasterFileSystem,createInitialFileSystemLayout,,FileSystemVersionException,,,,,,,
Hbase,HBASE-7401,MasterFileSystem.java,org.apache.hadoop.hbase.master.MasterFileSystem,<init>,,FileSystemVersionException,,,,,,,
Hbase,HBASE-7401,HMaster.java,org.apache.hadoop.hbase.master.HMaster,finishInitialization,,FileSystemVersionException,,,,,,,
Hbase,HBASE-7401,HMaster.java,org.apache.hadoop.hbase.master.HMaster,run,,FileSystemVersionException,,,,,,,
Hbase,HBASE-7401,HMasterCommandLine.java,org.apache.hadoop.hbase.master.HMasterCommandLine$LocalHMaster,run,,FileSystemVersionException,,,,,,,
Hbase,HBASE-7401,Thread.java,java.lang.Thread,run,,FileSystemVersionException,,,,,,,
Hbase,HBASE-7440,KeeperException.java,org.apache.zookeeper.KeeperException,create,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ZooKeeper.java,org.apache.zookeeper.ZooKeeper,create,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,RecoverableZooKeeper.java,org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper,createNonSequential,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,RecoverableZooKeeper.java,org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper,create,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ZKUtil.java,org.apache.hadoop.hbase.zookeeper.ZKUtil,createAndWatch,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ReplicationPeer.java,org.apache.hadoop.hbase.replication.ReplicationPeer,startStateTracker,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ReplicationZookeeper.java,org.apache.hadoop.hbase.replication.ReplicationZookeeper,getPeer,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ReplicationZookeeper.java,org.apache.hadoop.hbase.replication.ReplicationZookeeper,connectToPeer,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ReplicationSourceManager.java,org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager$PeersWatcher,nodeChildrenChanged,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ZooKeeperWatcher.java,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,process,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ClientCnxn.java,org.apache.zookeeper.ClientCnxn$EventThread,processEvent,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7440,ClientCnxn.java,org.apache.zookeeper.ClientCnxn$EventThread,run,,KeeperException$NodeExistsException,,,,,,,
Hbase,HBASE-7443,MojoExecutor.java,org.apache.maven.lifecycle.internal.MojoExecutor,execute,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,LifecycleModuleBuilder.java,org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,buildProject,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,LifecycleStarter.java,org.apache.maven.lifecycle.internal.LifecycleStarter,singleThreadedBuild,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,LifecycleStarter.java,org.apache.maven.lifecycle.internal.LifecycleStarter,execute,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,DefaultMaven.java,org.apache.maven.DefaultMaven,doExecute,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,DefaultMaven.java,org.apache.maven.DefaultMaven,execute,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,MavenCli.java,org.apache.maven.cli.MavenCli,execute,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,MavenCli.java,org.apache.maven.cli.MavenCli,doMain,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,MavenCli.java,org.apache.maven.cli.MavenCli,main,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,Method.java,java.lang.reflect.Method,invoke,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,Launcher.java,org.codehaus.plexus.classworlds.launcher.Launcher,launchEnhanced,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,Launcher.java,org.codehaus.plexus.classworlds.launcher.Launcher,launch,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,Launcher.java,org.codehaus.plexus.classworlds.launcher.Launcher,mainWithExitCode,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,Launcher.java,org.codehaus.plexus.classworlds.launcher.Launcher,main,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,AbstractCompilerMojo.java,org.apache.maven.plugin.AbstractCompilerMojo,execute,,CompilationFailureException,,,,,,,
Hbase,HBASE-7443,CompilerMojo.java,org.apache.maven.plugin.CompilerMojo,execute,,CompilationFailureException,,,,,,,
Hbase,HBASE-7459,HMaster.java,org.apache.hadoop.hbase.master.HMaster,shutdown,,NullPointerException,,,,,,,
Hbase,HBASE-7459,JVMClusterUtil.java,org.apache.hadoop.hbase.util.JVMClusterUtil,shutdown,,NullPointerException,,,,,,,
Hbase,HBASE-7459,LocalHBaseCluster.java,org.apache.hadoop.hbase.LocalHBaseCluster,shutdown,,NullPointerException,,,,,,,
Hbase,HBASE-7459,TestLocalHBaseCluster.java,org.apache.hadoop.hbase.TestLocalHBaseCluster,testLocalHBaseCluster,,NullPointerException,,,,,,,
Hbase,HBASE-7459,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,,
Hbase,HBASE-7459,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
Hbase,HBASE-7459,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
Hbase,HBASE-7459,Method.java,java.lang.reflect.Method,invoke,,NullPointerException,,,,,,,
Hbase,HBASE-7499,ClientScanner.java,org.apache.hadoop.hbase.client.ClientScanner,next,,UnknownScannerException,,,,,,,
Hbase,HBASE-7499,TestScannerTimeout.java,org.apache.hadoop.hbase.client.TestScannerTimeout,test3686a,,UnknownScannerException,,,,,,,
Hbase,HBASE-7499,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,UnknownScannerException,,,,,,,
Hbase,HBASE-7499,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,UnknownScannerException,,,,,,,
Hbase,HBASE-7499,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,UnknownScannerException,,,,,,,
Hbase,HBASE-7499,Method.java,java.lang.reflect.Method,invoke,,UnknownScannerException,,,,,,,
