Bug ID,Commit Files
HBASE-10739,"* 6b2437de2ccc19fa383442f81b9096c81b2c8bb5 HBASE-10739 RS web UI NPE if master shuts down sooner
  hbase-server/src/main/jamon/org/apache/hadoop/hbase/tmpl/master/BackupMasterStatusTmpl.jamon
  hbase-server/src/main/jamon/org/apache/hadoop/hbase/tmpl/regionserver/RSStatusTmpl.jamon
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMaster.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSStatusServlet.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/TestZooKeeper.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterStatusServlet.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestSplitLogManager.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestMasterAddressTracker.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestRSStatusServlet.java"
HBASE-10751,"* e97a4df4e0f70404bfe662d2755a8372db67777b HBASE-10751 TestHRegion testWritesWhileScanning occasional fail since HBASE-10514 went in
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java"
HBASE-10793,"* bbeaba1ee87562d02ebd089a7a45110dee4b1c16 HBASE-10793 AuthFailed as a valid zookeeper state (Demai Ni)
  hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZooKeeperWatcher.java"
HBASE-10830,"* 62327bc08dc6682c47fae75af3a3390387fdc54f HBASE-10830 Integration test MR jobs attempt to load htrace jars from the wrong location
  hbase-it/src/test/java/org/apache/hadoop/hbase/mapreduce/IntegrationTestImportTsv.java
  hbase-it/src/test/java/org/apache/hadoop/hbase/test/IntegrationTestBigLinkedList.java
  hbase-it/src/test/java/org/apache/hadoop/hbase/test/IntegrationTestLoadAndVerify.java"
HBASE-10831,"* 41691e469ae4f59aa04bfec99b1e8a19699f1d04 HBASE-10831 IntegrationTestIngestWithACL is not setting up LoadTestTool correctly (Vandana Ayyalasomayajula)
  hbase-it/src/test/java/org/apache/hadoop/hbase/IntegrationTestIngestWithACL.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/util/LoadTestTool.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/util/MultiThreadedReaderWithACL.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/util/MultiThreadedUpdaterWithACL.java"
HBASE-10839,"* a87927acdcc022297fa2ac110f5b29fe8bcad2ea HBASE-10839 NullPointerException in construction of RegionServer in Security Cluster
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMaster.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSRpcServices.java"
HBASE-10845,"* d16b2016401a1b56b0e257a187191434a7525563 HBASE-10845 Memstore snapshot size isn't updated in DefaultMemStore#rollback()
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/DefaultMemStore.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/FaultyHLog.java"
HBASE-10848,"* 0f0d6c1754cca44550b1d3dbc25e5c16312c1a42 HBASE-10848 Filter SingleColumnValueFilter combined with NullComparator does not work (Fabien)
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/NullComparator.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestNullComparator.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestSingleColumnValueFilter.java"
HBASE-10853,"* a0415141f9a9453f8db4a88deb267f994a6c1420 HBASE-10853 NPE in RSRpcServices.get on trunk
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSRpcServices.java"
HBASE-1087,"* f117ea46074ca63aa115081bb94d1f141c237f25 HBASE-1087 DFS failures did not shutdown regionserver
  CHANGES.txt
* cda80c2f7b0d5b732afe033acc883e16f2f91ad2 HBASE-1087 DFS failures did not shutdown regionserver
  src/java/org/apache/hadoop/hbase/regionserver/LogRoller.java"
HBASE-10890,"* 75fd9ff2b752062e20a0cd6eec3a684cd9d30a9e HBASE-10890 ExportSnapshot needs to add acquired token to job (Jerry He)
  hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/ExportSnapshot.java"
HBASE-10895,"* e524b5b3305d8acd950527f2c80f3ef34fde15ce HBASE-10895: unassign a region fails due to the hosting region server is in FailedServerList
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestAssignmentManagerOnCluster.java"
HBASE-10922,"* 7465c319472dfb3c98474369cdc15514eeea6293 HBASE-10922: Log splitting status should always be closed
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLogSplitter.java"
HBASE-1093,"* 5c0d3a5ec892b27197f098a97dc2177cb0d8135e HBASE-1093 NPE in HStore#compact
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/regionserver/HStore.java"
HBASE-10954,"* 58c20f3c76f7a73a355e36e5c0791d6c3522565b HBASE-10954 Fix TestCloseRegionHandler.testFailedFlushAborts (Mikhail Antonov)
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/handler/TestCloseRegionHandler.java"
HBASE-1099,"* 079c580042a7ec425c383a6d672c818716d1fa86 HBASE-1099 Regions assigned while master is splitting logs of recently crashed server; regionserver tries to execute incomplete log
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/Leases.java
  src/java/org/apache/hadoop/hbase/master/BaseScanner.java
  src/java/org/apache/hadoop/hbase/master/ChangeTableState.java
  src/java/org/apache/hadoop/hbase/master/HMaster.java
  src/java/org/apache/hadoop/hbase/master/ProcessServerShutdown.java
  src/java/org/apache/hadoop/hbase/master/RegionManager.java
  src/java/org/apache/hadoop/hbase/master/ServerManager.java"
HBASE-1101,"* 8e047c5801fd44a2aaebcd7968e248955c4a20d4 HBASE-1101 NPE in HConnectionManager.processBatchOfRows; restore original (and correct) reload behavior
| src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
* 700b2a782d4d88bfa0f5c0ad78a8feba2c485cb2 HBASE-1101 NPE in HConnectionManager.processBatchOfRows
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  src/webapps/master/WEB-INF/web.xml"
HBASE-1104,"* 7acb2ad4402259c1b3467153c620c53edd520e22 HBASE-1104, HBASE-1098, HBASE-1096: Doubly-assigned regions redux, IllegalStateException: Cannot set a region to be closed it it was not already marked as closing, Does not recover if HRS carrying -ROOT- goes down
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/ipc/HRegionInterface.java
  src/java/org/apache/hadoop/hbase/master/BaseScanner.java
  src/java/org/apache/hadoop/hbase/master/ChangeTableState.java
  src/java/org/apache/hadoop/hbase/master/HMaster.java
  src/java/org/apache/hadoop/hbase/master/MetaScanner.java
  src/java/org/apache/hadoop/hbase/master/ProcessServerShutdown.java
  src/java/org/apache/hadoop/hbase/master/RegionManager.java
  src/java/org/apache/hadoop/hbase/master/RootScanner.java
  src/java/org/apache/hadoop/hbase/master/ServerManager.java
  src/java/org/apache/hadoop/hbase/regionserver/HRegion.java
  src/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java"
HBASE-11049,"* 1021af6aef5a8ba0af0f5c1c8b2f072ee1fd141b HBASE-11049 HBase WALPlayer needs to add credentials to job to play to table (Jerry He)
  hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/WALPlayer.java"
HBASE-1107,"* 18f3f2269bbb4d9a43015e569bca43690ae5a7d9 HBASE-1107 NPE in HStoreScanner.updateReaders
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/regionserver/HStoreScanner.java"
HBASE-11096,"* 8e2a8cc0a8c3ca84c7f44bcb7c1ab661681a5e99 HBASE-11096 stop method of Master and RegionServer coprocessor is not invoked (Qiang Tian)
  hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/CoprocessorHost.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerCoprocessorHost.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestCoprocessorStop.java"
HBASE-11118,"* bf2933e08ab65af3643bdadbc3d59c943d40602f Add note on HBASE-11118 and HBASE-10877 HBaseZeroCopyByteString woes to troubleshooting section
  src/main/docbkx/troubleshooting.xml
* f5e13c7460dabd6909146e79f511af5bf7f5f977 HBASE-11118 non environment variable solution for ""IllegalAccessError: class com.google.protobuf.ZeroCopyLiteralByteString cannot access its superclass com.google.protobuf.LiteralByteString"". -Addendum
  hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufUtil.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSRpcServices.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotManifestV1.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotManifestV2.java
* c01e7e50c1047565da1b0c6ed6fe8bfdf25e03b4 HBASE-11118 non environment variable solution for ""IllegalAccessError: class com.google.protobuf.ZeroCopyLiteralByteString cannot access its superclass com.google.protobuf.LiteralByteString""
  hbase-client/src/main/java/org/apache/hadoop/hbase/ClusterStatus.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/HColumnDescriptor.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/HRegionInfo.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/HTableDescriptor.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/RegionTransition.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/coprocessor/BigDecimalColumnInterpreter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/coprocessor/SecureBulkLoadClient.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/ByteArrayComparable.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/ColumnPaginationFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/ColumnPrefixFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/ColumnRangeFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/DependentColumnFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FirstKeyValueMatchingQualifiersFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FuzzyRowFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/InclusiveStopFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/MultipleColumnPrefixFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/PrefixFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/filter/SingleColumnValueFilter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/MasterCoprocessorRpcChannel.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/RegionCoprocessorRpcChannel.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufUtil.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/RequestConverter.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/security/EncryptionUtil.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlClient.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityClient.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKUtil.java
  hbase-client/src/test/java/org/apache/hadoop/hbase/client/TestClientNoCluster.java
  hbase-protocol/pom.xml
  hbase-protocol/src/main/java/com/google/protobuf/HBaseZeroCopyByteString.java
  hbase-protocol/src/main/java/org/apache/hadoop/hbase/util/ByteStringer.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/codec/MessageCodec.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/io/Reference.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/FixedFileTrailer.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFile.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/protobuf/ReplicationProtbufUtil.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLogKey.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SecureProtobufLogWriter.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/rest/model/CellModel.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/rest/model/CellSetModel.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/rest/model/ScannerModel.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/rest/model/StorageClusterStatusModel.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/rest/model/TableInfoModel.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityController.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityUtils.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestBatchCoprocessorEndpoint.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestCoprocessorEndpoint.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestRowProcessorEndpoint.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/protobuf/TestProtobufUtil.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestPriorityRpc.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/regionserver/TestReplicationSink.java"
HBASE-1114,"* fc2157ae44ed05b36127c5284f171e286ffcc4dd HBASE-1114 Weird NPEs compacting
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  src/java/org/apache/hadoop/hbase/regionserver/HStore.java
  src/webapps/master/WEB-INF/web.xml"
HBASE-11145,"* 288ffe65631c324abb03dbeeb96e8ab59ce6f88e HBASE-11145 UNEXPECTEDpatch -p1 < 11145v2.txt ! when HLog sync: Queue full
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/FSHLog.java"
HBASE-11153,"* dd02634f1e278637d8fae528801245f35f62836e HBASE-11153 Document that http webUI's should redirect to https when enabled
  src/main/docbkx/security.xml"
HBASE-11186,"* 8a420c52ac99ee5544cc52cf0aeeca922a9d934a HBASE-11186 Improve TestExportSnapshot verifications
  hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestExportSnapshot.java"
HBASE-1119,"* 5833008cb7ddeea1b761adf74580b664e668a1e9 HBASE-1119 ArrayOutOfBoundsException in HStore.compact
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/regionserver/HStore.java"
HBASE-1121,"* 542abcf26d5e01e989774c58da22974ddaeaa7f0 HBASE-1121  Cluster confused about where -ROOT- is
  conf/hbase-default.xml
  src/java/org/apache/hadoop/hbase/HMsg.java
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  src/java/org/apache/hadoop/hbase/master/ProcessRegionClose.java
  src/java/org/apache/hadoop/hbase/master/ProcessRegionOpen.java
  src/java/org/apache/hadoop/hbase/master/ProcessRegionStatusChange.java
  src/java/org/apache/hadoop/hbase/master/RegionManager.java
  src/java/org/apache/hadoop/hbase/master/ServerManager.java
  src/java/org/apache/hadoop/hbase/regionserver/HLog.java
  src/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  src/test/hbase-site.xml
  src/test/org/apache/hadoop/hbase/TestSerialization.java
* 8b53dd039646163f1c45035f527c45ad585e9863 HBASE-1121  Cluster confused about where -ROOT- is. This patch fixes ""re-finding"" the root region.
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
* 0b36056fde50c1f616bd6a852843d63c6cbc3751 HBASE-1121 Cluster confused about where -ROOT- is; commit better logging
| src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
* a59ddf299ecc63f9c06d4825f836c53a7a49c8ef HBASE-1121 Cluster confused about where -ROOT- is; commit better logging
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java"
HBASE-11234,"* 56af657e5df8f17358c80c79d4aafa806a0f57b7 HBASE-11234 Addendum for PrefixTreeArrayScanner
  hbase-prefix-tree/src/main/java/org/apache/hadoop/hbase/codec/prefixtree/decode/PrefixTreeArrayScanner.java
* edae564856b8aefbede64fd3eb73c30aba30372a HBASE-11234 FastDiffDeltaEncoder#getFirstKeyInBlock returns wrong result
  hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/FastDiffDeltaEncoder.java
  hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/PrefixKeyDeltaEncoder.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestReversibleScanners.java"
HBASE-1125,"* 77a128ade07530b4e8816cc32c764ce3cde9e323 HBASE-1125  IllegalStateException: Cannot set a region to be closed if it was not already marked as pending close
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/master/RegionManager.java"
HBASE-11251,"* 1f14726afbb1730b82487a7ea890519fe3cdf697 Amend HBASE-11251 Attempt grants during tests only when security is enabled
  hbase-it/src/test/java/org/apache/hadoop/hbase/IntegrationTestIngestWithACL.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/util/LoadTestTool.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/util/MultiThreadedReaderWithACL.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/util/MultiThreadedUpdaterWithACL.java
* 1ce333901e6ed614c82a21d306dc8310c8fe491b HBASE-11251-LoadTestTool should grant READ permission for the users that are given READ access for specific cells (Ram)
  hbase-server/src/test/java/org/apache/hadoop/hbase/util/LoadTestTool.java"
HBASE-11275,"* af63fba391afa26545656f6335e75eb3577d5477 HBASE-11275 [AccessController] postCreateTable hook fails when another CP creates table on their startup (Anoop Sam John)
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMaster.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlLists.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessController.java"
HBASE-11277,"* 7f2f7c23a7bd274925f6438d316d8e2e8d8709d6 HBASE-11277 RpcServer threads can wedge under high load
  hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcServer.java"
HBASE-11279,"* 369141b79554f625752d0f6497e1426b3fa284e8 HBASE-11279 Block cache could be disabled by mistake
  hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheConfig.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/io/hfile/TestPrefetch.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/io/hfile/TestScannerSelectionUsingKeyRange.java"
