Project,BugID,Filename,Method name,Path,Exception,Label
AspectJ,108062,Synchronizer.java,syncExec,org.eclipse.swt.widgets.Synchronizer,NullPointerException,Misleading
AspectJ,108062,UISynchronizer.java,syncExec,org.eclipse.ui.internal.UISynchronizer,NullPointerException,Misleading
AspectJ,108062,Display.java,syncExec,org.eclipse.swt.widgets.Display,NullPointerException,Misleading
AspectJ,108062,JavaEditorErrorTickUpdater.java,postImageChange,org.eclipse.jdt.internal.ui.javaeditor.JavaEditorErrorTickUpdater,NullPointerException,Misleading
AspectJ,108062,JavaEditorErrorTickUpdater.java,updateEditorImage,org.eclipse.jdt.internal.ui.javaeditor.JavaEditorErrorTickUpdater,NullPointerException,Misleading
AspectJ,108062,CompilationUnitEditor.java,doSetInput,org.eclipse.jdt.internal.ui.javaeditor.CompilationUnitEditor,NullPointerException,Misleading
AspectJ,108062,AbstractTextEditor.java,run,org.eclipse.ui.texteditor.AbstractTextEditor$16,NullPointerException,Misleading
AspectJ,108062,ModalContext.java,runInCurrentThread,org.eclipse.jface.operation.ModalContext,NullPointerException,Misleading
AspectJ,108062,ModalContext.java,run,org.eclipse.jface.operation.ModalContext,NullPointerException,Misleading
AspectJ,108062,ApplicationWindow.java,run,org.eclipse.jface.window.ApplicationWindow$1,NullPointerException,Misleading
AspectJ,108062,BusyIndicator.java,showWhile,org.eclipse.swt.custom.BusyIndicator,NullPointerException,Misleading
AspectJ,108062,WorkbenchWindow.java,run,org.eclipse.ui.internal.WorkbenchWindow,NullPointerException,Misleading
AspectJ,108062,AbstractTextEditor.java,internalInit,org.eclipse.ui.texteditor.AbstractTextEditor,NullPointerException,Misleading
AspectJ,108062,AbstractTextEditor.java,init,org.eclipse.ui.texteditor.AbstractTextEditor,NullPointerException,Misleading
AspectJ,108062,EditorManager.java,createSite,org.eclipse.ui.internal.EditorManager,NullPointerException,Misleading
AspectJ,108062,EditorReference.java,createPartHelper,org.eclipse.ui.internal.EditorReference,NullPointerException,Misleading
AspectJ,108062,EditorReference.java,createPart,org.eclipse.ui.internal.EditorReference,NullPointerException,Misleading
AspectJ,108062,WorkbenchPartReference.java,getPart,org.eclipse.ui.internal.WorkbenchPartReference,NullPointerException,Misleading
AspectJ,108062,EditorReference.java,getEditor,org.eclipse.ui.internal.EditorReference,NullPointerException,Misleading
AspectJ,108062,WorkbenchPage.java,busyOpenEditorBatched,org.eclipse.ui.internal.WorkbenchPage,NullPointerException,Misleading
AspectJ,108062,WorkbenchPage.java,busyOpenEditor,org.eclipse.ui.internal.WorkbenchPage,NullPointerException,Misleading
AspectJ,108062,WorkbenchPage.java,access$9,org.eclipse.ui.internal.WorkbenchPage,NullPointerException,Misleading
AspectJ,108062,WorkbenchPage.java,run,org.eclipse.ui.internal.WorkbenchPage$9,NullPointerException,Misleading
AspectJ,108062,WorkbenchPage.java,openEditor,org.eclipse.ui.internal.WorkbenchPage,NullPointerException,Misleading
AspectJ,108062,OpenLogEntryAction.java,run,org.eclipse.team.internal.ccvs.ui.actions.OpenLogEntryAction$1,NullPointerException,Misleading
AspectJ,108062,RepositoryManager.java,run,org.eclipse.team.internal.ccvs.ui.repo.RepositoryManager,NullPointerException,Misleading
AspectJ,108062,CVSAction.java,run,org.eclipse.team.internal.ccvs.ui.actions.CVSAction$2,NullPointerException,Misleading
AspectJ,108062,OpenLogEntryAction.java,execute,org.eclipse.team.internal.ccvs.ui.actions.OpenLogEntryAction,NullPointerException,Misleading
AspectJ,108062,HistoryView.java,handleEvent,org.eclipse.team.internal.ccvs.ui.HistoryView$6,NullPointerException,Misleading
AspectJ,108062,EventTable.java,sendEvent,org.eclipse.swt.widgets.EventTable,NullPointerException,Misleading
AspectJ,108062,Widget.java,sendEvent,org.eclipse.swt.widgets.Widget,NullPointerException,Misleading
AspectJ,108062,Display.java,runDeferredEvents,org.eclipse.swt.widgets.Display,NullPointerException,Misleading
AspectJ,108062,Display.java,readAndDispatch,org.eclipse.swt.widgets.Display,NullPointerException,Misleading
AspectJ,108062,Workbench.java,runEventLoop,org.eclipse.ui.internal.Workbench,NullPointerException,Misleading
AspectJ,108062,Workbench.java,runUI,org.eclipse.ui.internal.Workbench,NullPointerException,Misleading
AspectJ,108062,Workbench.java,createAndRunWorkbench,org.eclipse.ui.internal.Workbench,NullPointerException,Misleading
AspectJ,108062,PlatformUI.java,createAndRunWorkbench,org.eclipse.ui.PlatformUI,NullPointerException,Misleading
AspectJ,108062,IDEApplication.java,run,org.eclipse.ui.internal.ide.IDEApplication,NullPointerException,Misleading
AspectJ,108062,PlatformActivator.java,run,org.eclipse.core.internal.runtime.PlatformActivator$1,NullPointerException,Misleading
AspectJ,108062,EclipseStarter.java,run,org.eclipse.core.runtime.adaptor.EclipseStarter,NullPointerException,Misleading
AspectJ,108062,Native Method,invoke0,sun.reflect.NativeMethodAccessorImpl,NullPointerException,Misleading
AspectJ,108062,NativeMethodAccessorImpl.java,invoke,sun.reflect.NativeMethodAccessorImpl,NullPointerException,Misleading
AspectJ,108062,DelegatingMethodAccessorImpl.java,invoke,sun.reflect.DelegatingMethodAccessorImpl,NullPointerException,Misleading
AspectJ,108062,Method.java,invoke,java.lang.reflect.Method,NullPointerException,Misleading
AspectJ,108062,Main.java,invokeFramework,org.eclipse.core.launcher.Main,NullPointerException,Misleading
AspectJ,108062,Main.java,basicRun,org.eclipse.core.launcher.Main,NullPointerException,Misleading
AspectJ,108062,Main.java,run,org.eclipse.core.launcher.Main,NullPointerException,Misleading
AspectJ,108062,Main.java,main,org.eclipse.core.launcher.Main,NullPointerException,Misleading
AspectJ,108816,BcelVar.java,appendConvertableArrayStore,org.aspectj.weaver.bcel.BcelVar,NullPointerException,Misleading
AspectJ,108816,BcelShadow.java,weaveCflowEntry,org.aspectj.weaver.bcel.BcelShadow,NullPointerException,Misleading
AspectJ,108816,BcelAdvice.java,implementOn,org.aspectj.weaver.bcel.BcelAdvice,NullPointerException,Misleading
AspectJ,108816,Shadow.java,implementMungers,org.aspectj.weaver.Shadow,NullPointerException,Misleading
AspectJ,108816,Shadow.java,implement,org.aspectj.weaver.Shadow,NullPointerException,Misleading
AspectJ,108816,BcelClassWeaver.java,implement,org.aspectj.weaver.bcel.BcelClassWeaver,NullPointerException,Misleading
AspectJ,108816,BcelClassWeaver.java,weave,org.aspectj.weaver.bcel.BcelClassWeaver,NullPointerException,Misleading
AspectJ,108816,BcelWeaver.java,weave,org.aspectj.weaver.bcel.BcelWeaver,NullPointerException,Misleading
AspectJ,108816,BcelWeaver.java,weaveWithoutDump,org.aspectj.weaver.bcel.BcelWeaver,NullPointerException,Misleading
AspectJ,108816,BcelWeaver.java,weaveAndNotify,org.aspectj.weaver.bcel.BcelWeaver,NullPointerException,Misleading
AspectJ,108816,AjCompilerAdapter.java,weave,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,NullPointerException,Misleading
AspectJ,108816,AjCompilerAdapter.java,afterCompiling,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,NullPointerException,Misleading
AspectJ,108816,CompilerAdapter.aj,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$2$f9cc9ca0,org.aspectj.ajdt.internal.compiler.CompilerAdapter,NullPointerException,Misleading
AspectJ,108816,Compiler.java,compile,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,NullPointerException,Misleading
AspectJ,108816,AjBuildManager.java,performCompilation,org.aspectj.ajdt.internal.core.builder.AjBuildManager,NullPointerException,Misleading
AspectJ,108816,AjBuildManager.java,doBuild,org.aspectj.ajdt.internal.core.builder.AjBuildManager,NullPointerException,Misleading
AspectJ,108816,AjBuildManager.java,batchBuild,org.aspectj.ajdt.internal.core.builder.AjBuildManager,NullPointerException,Misleading
AspectJ,108816,AjdtCommand.java,doCommand,org.aspectj.ajdt.ajc.AjdtCommand,NullPointerException,Misleading
AspectJ,108816,AjdtCommand.java,runCommand,org.aspectj.ajdt.ajc.AjdtCommand,NullPointerException,Misleading
AspectJ,108816,Main.java,run,org.aspectj.tools.ajc.Main,NullPointerException,Misleading
AspectJ,108816,Main.java,runMain,org.aspectj.tools.ajc.Main,NullPointerException,Misleading
AspectJ,108816,Main.java,main,org.aspectj.tools.ajc.Main,NullPointerException,Misleading
AspectJ,109486,ClassParser.java,readClassInfo,org.aspectj.apache.bcel.classfile.ClassParser,ClassFormatException,Helpful
AspectJ,109486,ClassParser.java,parse,org.aspectj.apache.bcel.classfile.ClassParser,ClassFormatException,Helpful
AspectJ,109486,Utility.java,makeJavaClass,org.aspectj.weaver.bcel.Utility,ClassFormatException,Helpful
AspectJ,109486,UnwovenClassFile.java,getJavaClass,org.aspectj.weaver.bcel.UnwovenClassFile,ClassFormatException,Helpful
AspectJ,109486,UnwovenClassFile.java,getClassName,org.aspectj.weaver.bcel.UnwovenClassFile,ClassFormatException,Helpful
AspectJ,109486,AjState.java,noteResult,org.aspectj.ajdt.internal.core.builder.AjState,ClassFormatException,Helpful
AspectJ,109486,AjBuildManager.java,acceptResult,org.aspectj.ajdt.internal.core.builder.AjBuildManager$3,ClassFormatException,Helpful
AspectJ,109486,AjCompilerAdapter.java,afterProcessing,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,ClassFormatException,Helpful
AspectJ,109486,CompilerAdapter.aj,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$4$6b855184,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ClassFormatException,Helpful
AspectJ,109486,Compiler.java,process,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,ClassFormatException,Helpful
AspectJ,109486,Compiler.java,compile,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,ClassFormatException,Helpful
AspectJ,109486,AjBuildManager.java,performCompilation,org.aspectj.ajdt.internal.core.builder.AjBuildManager,ClassFormatException,Helpful
AspectJ,109486,AjBuildManager.java,doBuild,org.aspectj.ajdt.internal.core.builder.AjBuildManager,ClassFormatException,Helpful
AspectJ,109486,AjBuildManager.java,batchBuild,org.aspectj.ajdt.internal.core.builder.AjBuildManager,ClassFormatException,Helpful
AspectJ,109486,AjdtCommand.java,doCommand,org.aspectj.ajdt.ajc.AjdtCommand,ClassFormatException,Helpful
AspectJ,109486,AjdtCommand.java,runCommand,org.aspectj.ajdt.ajc.AjdtCommand,ClassFormatException,Helpful
AspectJ,109486,Main.java,run,org.aspectj.tools.ajc.Main,ClassFormatException,Helpful
AspectJ,109486,Main.java,runMain,org.aspectj.tools.ajc.Main,ClassFormatException,Helpful
AspectJ,109486,Main.java,main,org.aspectj.tools.ajc.Main,ClassFormatException,Helpful
AspectJ,112514,Constant.java,readConstant,org.aspectj.apache.bcel.classfile.Constant,ClassFormatException,Misleading
AspectJ,112514,ConstantPool.java,<init>,org.aspectj.apache.bcel.classfile.ConstantPool,ClassFormatException,Misleading
AspectJ,112514,ClassParser.java,readConstantPool,org.aspectj.apache.bcel.classfile.ClassParser,ClassFormatException,Misleading
AspectJ,112514,ClassParser.java,parse,org.aspectj.apache.bcel.classfile.ClassParser,ClassFormatException,Misleading
AspectJ,112514,Utility.java,makeJavaClass,org.aspectj.weaver.bcel.Utility,ClassFormatException,Misleading
AspectJ,112514,UnwovenClassFile.java,getJavaClass,org.aspectj.weaver.bcel.UnwovenClassFile,ClassFormatException,Misleading
AspectJ,112514,BcelWeaver.java,addClassFile,org.aspectj.weaver.bcel.BcelWeaver,ClassFormatException,Misleading
AspectJ,112514,AjBuildManager.java,initBcelWorld,org.aspectj.ajdt.internal.core.builder.AjBuildManager,ClassFormatException,Misleading
AspectJ,112514,AjBuildManager.java,doBuild,org.aspectj.ajdt.internal.core.builder.AjBuildManager,ClassFormatException,Misleading
AspectJ,112514,AjBuildManager.java,batchBuild,org.aspectj.ajdt.internal.core.builder.AjBuildManager,ClassFormatException,Misleading
AspectJ,112514,AjdtCommand.java,doCommand,org.aspectj.ajdt.ajc.AjdtCommand,ClassFormatException,Misleading
AspectJ,112514,AjdtCommand.java,runCommand,org.aspectj.ajdt.ajc.AjdtCommand,ClassFormatException,Misleading
AspectJ,112514,Main.java,run,org.aspectj.tools.ajc.Main,ClassFormatException,Misleading
AspectJ,112514,Instrumenter.java,runWeaver,com.fortify.appdefense.cmd.Instrumenter,ClassFormatException,Misleading
AspectJ,112514,Instrumenter.java,instrumentClasses,com.fortify.appdefense.cmd.Instrumenter,ClassFormatException,Misleading
AspectJ,112514,Instrumenter.java,instrumentApplication,com.fortify.appdefense.cmd.Instrumenter,ClassFormatException,Misleading
AspectJ,112514,Instrumenter.java,instrument,com.fortify.appdefense.cmd.Instrumenter,ClassFormatException,Misleading
AspectJ,112514,Main.java,main,com.fortify.appdefense.cmd.Main,ClassFormatException,Misleading
AspectJ,113118,Utility.java,typeOfSignature,org.aspectj.apache.bcel.classfile.Utility,ClassFormatException,Misleading
AspectJ,113118,Type.java,getTypeInternal,org.aspectj.apache.bcel.generic.Type,ClassFormatException,Misleading
AspectJ,113118,Type.java,getType,org.aspectj.apache.bcel.generic.Type,ClassFormatException,Misleading
AspectJ,113118,BcelWorld.java,makeBcelType,org.aspectj.weaver.bcel.BcelWorld,ClassFormatException,Misleading
AspectJ,113118,BcelShadow.java,createMethodGen,org.aspectj.weaver.bcel.BcelShadow,ClassFormatException,Misleading
